UV1,UV2,VIS,NIR
1099.5,1571.175,6167.05,3623.6
1048.5,1536.175,6317.05,3606.6
1029.5,1620.175,6186.05,3595.6
1022.5,1567.175,6095.05,3626.6
1117.5,1506.175,6160.05,3610.6
1090.5,1592.175,6112.05,3637.6
1047.5,1524.175,6023.05,3708.6
1087.5,1594.175,6094.05,3581.6
1104.5,1600.175,5956.05,3654.6
1141.5,1581.175,6045.05,3666.6
1046.5,1590.175,6029.05,3654.6
1056.5,1592.175,5928.05,3655.6
1044.5,1565.175,5938.05,3652.6
1063.5,1596.175,5969.05,3670.6
1043.5,1605.175,5899.05,3602.6
1036.5,1577.175,5949.05,3730.6
1063.5,1620.175,5815.05,3625.6
1059.5,1595.175,5972.05,3737.6
1102.5,1518.175,5907.05,3734.6
1074.5,1551.175,5692.05,3758.6
1027.5,1587.175,5969.05,3784.6
1038.5,1532.175,5814.05,3722.6
1066.5,1548.175,5877.05,3806.6
1042.5,1553.175,5872.05,3850.6
988.5,1536.175,5925.05,3820.6
1092.5,1580.175,5865.05,3923.6
1032.5,1578.175,5820.05,3898.6
1094.5,1572.175,5655.05,4152.6
1072.5,1507.175,5893.05,4124.6
1031.5,1604.175,5791.05,4353.6
1055.5,1480.175,5845.05,4353.6
1083.5,1525.175,5779.05,4692.6
1092.5,1588.175,5566.05,5145.6
1045.5,1612.175,5705.05,5875.6
1096.5,1588.175,5838.05,7056.6
1120.5,1530.175,5673.05,8354.6
1146.5,1545.175,5866.05,7927.6
1057.5,1532.175,5818.05,7104.6
1009.5,1600.175,5811.05,6353.6
1081.5,1558.175,5866.05,5653.6
1031.5,1519.175,5779.05,5326.6
1064.5,1463.175,5782.05,4985.6
1009.5,1536.175,5824.05,4731.6
1093.5,1550.175,5768.05,4566.6
1065.5,1583.175,5772.05,4474.6
1064.5,1478.175,5824.05,4300.6
1111.5,1564.175,5742.05,4108.6
1127.5,1692.175,5765.05,4075.6
1115.5,1455.175,5869.05,3870.6
1055.5,1552.175,5827.05,3958.6
1101.5,1551.175,5789.05,3745.6
1002.5,1558.175,5734.05,3753.6
1140.5,1564.175,5803.05,3783.6
1142.5,1530.175,5831.05,3642.6
1110.5,1532.175,5868.05,3642.6
1119.5,1512.175,5993.05,3620.6
1090.5,1509.175,5840.05,3558.6
1141.5,1526.175,5958.05,3453.6
1150.5,1581.175,5914.05,3514.6
1156.5,1580.175,5985.05,3478.6
1176.5,1578.175,5847.05,3477.6
1198.5,1623.175,5997.05,3352.6
1271.5,1511.175,5992.05,3360.6
1240.5,1503.175,5948.05,3354.6
1253.5,1570.175,5995.05,3388.6
1251.5,1605.175,5862.05,3218.6
1236.5,1652.175,5891.05,3285.6
1176.5,1538.175,5997.05,3317.6
1243.5,1642.175,5967.05,3280.6
1223.5,1543.175,6136.05,3199.6
1182.5,1649.175,5952.05,3288.6
1225.5,1644.175,6092.05,3184.6
1251.5,1591.175,6149.05,3188.6
1284.5,1609.175,6306.05,3169.6
1302.5,1660.175,6129.05,3255.6
1262.5,1597.175,6103.05,3265.6
1313.5,1566.175,6015.05,3261.6
1354.5,1580.175,6207.05,3237.6
1373.5,1643.175,6290.05,3210.6
1486.5,1698.175,6239.05,3177.6
1588.5,1573.175,6226.05,3116.6
1651.5,1641.175,6176.05,3146.6
2060.5,1680.175,6332.05,3254.6
2625.5,1670.175,6382.05,3168.6
2838.5,1647.175,6512.05,3020.6
2649.5,1637.175,6438.05,3213.6
2282.5,1609.175,6619.05,3094.6
2145.5,1694.175,6623.05,3188.6
2037.5,1707.175,6722.05,3189.6
2032.5,1684.175,6559.05,3083.6
2045.5,1635.175,6732.05,3072.6
2062.5,1663.175,6762.05,3208.6
2023.5,1647.175,6808.05,3099.6
2383.5,1666.175,6682.05,3162.6
2713.5,1664.175,6788.05,3085.6
3791.5,1740.175,6855.05,3103.6
4350.5,1716.175,6812.05,3209.6
4100.5,1626.175,6907.05,3067.6
3600.5,1651.175,6912.05,3070.6
3069.5,1668.175,7007.05,3244.6
2714.5,1634.175,7028.05,3157.6
2518.5,1680.175,7177.05,3318.6
2431.5,1665.175,7288.05,3355.6
2215.5,1690.175,7283.05,3250.6
2123.5,1654.175,7386.05,3173.6
2076.5,1679.175,7469.05,3230.6
1924.5,1654.175,7553.05,3224.6
1864.5,1713.175,7559.05,3181.6
1838.5,1683.175,7780.05,3164.6
1786.5,1669.175,7654.05,3210.6
1681.5,1682.175,7841.05,3350.6
1603.5,1701.175,7793.05,3267.6
1669.5,1701.175,7874.05,3174.6
1650.5,1728.175,7937.05,3291.6
1602.5,1751.175,7906.05,3430.6
1599.5,1753.175,8055.05,3500.6
1586.5,1819.175,8039.05,3675.6
1589.5,1715.175,8066.05,3646.6
1516.5,1710.175,7979.05,3397.6
1488.5,1662.175,8074.05,3380.6
1566.5,1735.175,8374.05,3423.6
1518.5,1700.175,8386.05,3363.6
1475.5,1684.175,8146.05,3400.6
1459.5,1755.175,8180.05,3302.6
1515.5,1757.175,8538.05,3333.6
1444.5,1752.175,8982.05,3273.6
1456.5,1750.175,8610.05,3325.6
1394.5,1770.175,8236.05,3379.6
1386.5,1804.175,7935.05,3396.6
1414.5,1759.175,7888.05,3378.6
1423.5,1728.175,7668.05,3484.6
1419.5,1707.175,7594.05,3436.6
1480.5,1795.175,7387.05,3573.6
1384.5,1758.175,7392.05,3693.6
1422.5,1792.175,7213.05,4098.6
1386.5,1758.175,7293.05,4411.6
1404.5,1738.175,7250.05,4403.6
1315.5,1820.175,7128.05,4120.6
1361.5,1823.175,7043.05,4054.6
1378.5,1752.175,7077.05,3886.6
1422.5,1779.175,6977.05,3855.6
1339.5,1761.175,6896.05,3669.6
1350.5,1872.175,7037.05,3711.6
1387.5,1822.175,6928.05,3672.6
1278.5,1922.175,7033.05,3638.6
1320.5,1856.175,6959.05,3811.6
1292.5,1897.175,6753.05,3612.6
1266.5,1956.175,6813.05,3579.6
1342.5,1889.175,6751.05,3761.6
1336.5,1955.175,6747.05,3824.6
1339.5,1924.175,6716.05,3903.6
1335.5,1853.175,6639.05,3877.6
1324.5,1918.175,6629.05,3881.6
1316.5,1827.175,6572.05,3858.6
1387.5,1876.175,6578.05,3873.6
1430.5,1902.175,6589.05,4075.6
1280.5,1851.175,6622.05,4040.6
1331.5,1869.175,6495.05,4252.6
1225.5,1840.175,6547.05,4504.6
1360.5,1856.175,6536.05,4708.6
1274.5,1857.175,6623.05,5227.6
1255.5,1890.175,6486.05,6143.6
1312.5,1871.175,6452.05,7693.6
1223.5,1838.175,6502.05,8765.6
1305.5,1884.175,6609.05,8795.6
1276.5,1921.175,6448.05,8345.6
1288.5,1939.175,6400.05,7541.6
1351.5,1852.175,6391.05,6770.6
1286.5,1823.175,6380.05,5926.6
1253.5,1906.175,6441.05,5459.6
1267.5,1873.175,6513.05,5224.6
1217.5,1878.175,6451.05,4834.6
1264.5,1908.175,6428.05,4674.6
1272.5,1860.175,6349.05,4598.6
1245.5,1881.175,6423.05,4667.6
1250.5,1863.175,6385.05,4999.6
1245.5,1893.175,6488.05,4898.6
1231.5,1916.175,6281.05,4648.6
1213.5,1924.175,6367.05,4636.6
1245.5,1857.175,6316.05,4819.6
1238.5,1838.175,6347.05,5021.6
1149.5,1843.175,6423.05,4970.6
1204.5,1900.175,6325.05,4829.6
1271.5,1922.175,6308.05,4753.6
1241.5,1895.175,6329.05,4799.6
1220.5,1943.175,6264.05,4492.6
1195.5,1890.175,6358.05,4134.6
1225.5,1894.175,6385.05,3914.6
1258.5,1957.175,6311.05,3854.6
1259.5,1884.175,6263.05,3751.6
1239.5,1842.175,6329.05,3753.6
1240.5,1933.175,6372.05,3588.6
1249.5,1905.175,6275.05,3428.6
1198.5,1873.175,6418.05,3446.6
1288.5,1890.175,6304.05,3395.6
1230.5,1905.175,6233.05,3336.6
1269.5,1883.175,6281.05,3303.6
1219.5,1927.175,6288.05,3139.6
1224.5,1885.175,6304.05,3142.6
1239.5,1945.175,6267.05,3189.6
1238.5,1919.175,6291.05,3113.6
1241.5,1876.175,6341.05,3087.6
1248.5,1890.175,6475.05,3015.6
1241.5,1959.175,6277.05,3068.6
1288.5,1937.175,6256.05,3040.6
1196.5,1972.175,6262.05,2906.6
1225.5,1904.175,6351.05,3027.6
1213.5,1899.175,6344.05,3019.6
1221.5,2004.175,6243.05,2949.6
1261.5,1969.175,6361.05,3035.6
1219.5,1954.175,6330.05,2904.6
1189.5,1990.175,6356.05,2867.6
1235.5,1948.175,6337.05,2881.6
1207.5,1948.175,6322.05,2872.6
1215.5,1901.175,6337.05,2825.6
1204.5,1947.175,6198.05,2857.6
1205.5,1907.175,6321.05,2897.6
1190.5,1980.175,6383.05,2770.6
1194.5,1926.175,6366.05,2771.6
1182.5,1949.175,6373.05,2774.6
1171.5,1964.175,6276.05,2772.6
1207.5,1990.175,6267.05,2752.6
1232.5,1936.175,6386.05,2752.6
1256.5,1933.175,6380.05,2767.6
1238.5,1919.175,6425.05,2684.6
1238.5,1944.175,6363.05,2695.6
1200.5,1957.175,6484.05,2689.6
1165.5,1954.175,6600.05,2775.6
1237.5,2027.175,6483.05,2745.6
1172.5,2074.175,6517.05,2737.6
1276.5,1908.175,6564.05,2813.6
1189.5,1941.175,6579.05,2974.6
1223.5,1981.175,6599.05,3225.6
1233.5,1970.175,6686.05,3376.6
1263.5,1981.175,6581.05,3144.6
1245.5,1942.175,6637.05,2930.6
1227.5,1991.175,6776.05,2912.6
1206.5,2015.175,6694.05,2830.6
1235.5,2003.175,6750.05,2835.6
1252.5,1997.175,6803.05,2909.6
1263.5,2009.175,6793.05,3056.6
1298.5,1938.175,6813.05,3037.6
1248.5,1940.175,6874.05,2932.6
1296.5,1968.175,6912.05,2845.6
1251.5,1885.175,6962.05,2868.6
1266.5,1925.175,7149.05,2793.6
1264.5,2033.175,7015.05,2670.6
1259.5,1980.175,7096.05,2745.6
1289.5,2012.175,7201.05,2720.6
1266.5,1981.175,7172.05,2701.6
1314.5,2027.175,7241.05,2616.6
1285.5,1991.175,7312.05,2710.6
1228.5,1994.175,7425.05,2604.6
1273.5,1922.175,7577.05,2569.6
1254.5,1967.175,7843.05,2662.6
1284.5,1978.175,8311.05,2683.6
1263.5,1992.175,8183.05,2688.6
1303.5,1983.175,7995.05,2533.6
1291.5,2005.175,7935.05,2570.6
1300.5,2030.175,7966.05,2604.6
1275.5,1929.175,7974.05,2583.6
1270.5,1930.175,8170.05,2695.6
1292.5,2022.175,8454.05,2488.6
1332.5,2033.175,8498.05,2616.6
1321.5,1989.175,8672.05,2523.6
1310.5,2005.175,8900.05,2519.6
1240.5,1979.175,8886.05,2551.6
1359.5,1965.175,9174.05,2555.6
1337.5,1949.175,9506.05,2593.6
1301.5,2029.175,9811.05,2539.6
1302.5,1921.175,10153.05,2471.6
1331.5,1968.175,10586.05,2533.6
1292.5,2075.175,10848.05,2539.6
1337.5,2003.175,11316.05,2540.6
1311.5,1955.175,12012.05,2427.6
1422.5,2045.175,12785.05,2427.6
1318.5,1932.175,13426.05,2442.6
1313.5,1948.175,14271.05,2493.6
1251.5,1934.175,15383.05,2455.6
1392.5,1988.175,16637.05,2493.6
1414.5,1943.175,18397.05,2475.6
1406.5,1962.175,20276.05,2482.6
1377.5,1966.175,23648.05,2484.6
1352.5,2043.175,28308.05,2535.6
1329.5,1960.175,35509.05,2466.6
1378.5,2056.175,43353.05,2393.6
1370.5,2047.175,44323.05,2414.6
1415.5,2019.175,39295.05,2437.6
1401.5,1978.175,35173.05,2425.6
1371.5,1972.175,36447.05,2434.6
1366.5,1968.175,39643.05,2440.6
1400.5,1942.175,37488.05,2474.6
1324.5,2028.175,31370.05,2446.6
1347.5,2013.175,26273.05,2542.6
1404.5,2002.175,22854.05,2418.6
1358.5,2002.175,20024.05,2445.6
1361.5,2023.175,18075.05,2436.6
1359.5,2038.175,16844.05,2498.6
1442.5,1967.175,15419.05,2448.6
1443.5,1971.175,14590.05,2500.6
1336.5,2087.175,13783.05,2378.6
1455.5,1988.175,13074.05,2381.6
1382.5,2003.175,12407.05,2524.6
1436.5,1988.175,11938.05,2431.6
1412.5,1910.175,11544.05,2511.6
1371.5,2040.175,11252.05,2410.6
1494.5,1958.175,10696.05,2338.6
1518.5,2074.175,10396.05,2435.6
1399.5,1944.175,10158.05,2403.6
1475.5,1999.175,9979.05,2357.6
1450.5,2014.175,9741.05,2350.6
1436.5,2019.175,9533.05,2446.6
1488.5,2047.175,9485.05,2411.6
1464.5,2040.175,9360.05,2409.6
1434.5,2012.175,9120.05,2410.6
1532.5,2097.175,8843.05,2460.6
1525.5,2116.175,8975.05,2438.6
1459.5,1970.175,8787.05,2417.6
1523.5,2006.175,8707.05,2412.6
1466.5,2044.175,8643.05,2506.6
1541.5,2069.175,8722.05,2423.6
1587.5,2052.175,8476.05,2450.6
1390.5,2049.175,8358.05,2402.6
1480.5,1963.175,8392.05,2471.6
1548.5,2048.175,8128.05,2418.6
1629.5,1983.175,8148.05,2399.6
1558.5,1966.175,7891.05,2352.6
1516.5,1975.175,7858.05,2464.6
1539.5,1990.175,7967.05,2367.6
1619.5,1980.175,7905.05,2446.6
1505.5,2008.175,7791.05,2475.6
1556.5,1997.175,7662.05,2409.6
1537.5,2016.175,7616.05,2443.6
1594.5,2007.175,7410.05,2499.6
1538.5,2020.175,7519.05,2448.6
1523.5,2010.175,7444.05,2469.6
1703.5,1995.175,7432.05,2438.6
1633.5,1958.175,7319.05,2409.6
1620.5,1984.175,7254.05,2405.6
1664.5,2038.175,7134.05,2453.6
1706.5,2087.175,6993.05,2522.6
1646.5,1988.175,7073.05,2466.6
1683.5,1943.175,7092.05,2416.6
1701.5,2038.175,6946.05,2508.6
1717.5,2085.175,7072.05,2490.6
1836.5,2062.175,6983.05,2530.6
1730.5,2016.175,6809.05,2514.6
1742.5,2022.175,6879.05,2499.6
1739.5,2005.175,6846.05,2557.6
1745.5,2027.175,6671.05,2544.6
1815.5,2113.175,6662.05,2590.6
1776.5,2082.175,6611.05,2688.6
1804.5,1995.175,6752.05,2653.6
1786.5,2043.175,6676.05,2664.6
1683.5,1940.175,6564.05,2655.6
1698.5,2099.175,6676.05,2646.6
1671.5,2081.175,6548.05,2631.6
1703.5,2066.175,6693.05,2700.6
1708.5,2132.175,6527.05,2571.6
1626.5,2102.175,6729.05,2699.6
1662.5,1938.175,6559.05,2722.6
1662.5,2025.175,6571.05,2825.6
1578.5,1953.175,6599.05,2881.6
1567.5,2000.175,6470.05,2889.6
1614.5,2045.175,6551.05,2947.6
1634.5,1953.175,6470.05,3140.6
1686.5,1977.175,6456.05,3330.6
1642.5,1957.175,6354.05,3524.6
1634.5,2058.175,6458.05,3576.6
1674.5,2063.175,6274.05,3455.6
1570.5,2015.175,6388.05,3349.6
1614.5,1991.175,6379.05,3232.6
1712.5,1959.175,6300.05,3111.6
1578.5,2015.175,6264.05,3003.6
1680.5,1996.175,6302.05,2963.6
1588.5,1918.175,6215.05,3088.6
1562.5,2054.175,6334.05,3017.6
1603.5,2060.175,6205.05,2893.6
1652.5,1970.175,6333.05,2957.6
1669.5,2034.175,6232.05,2821.6
1619.5,1967.175,6318.05,2879.6
1656.5,1931.175,6272.05,2762.6
1692.5,1924.175,6267.05,2776.6
1607.5,1965.175,6269.05,2736.6
1617.5,2011.175,6335.05,2820.6
1580.5,2018.175,6236.05,2689.6
1597.5,2024.175,6289.05,2700.6
1637.5,1952.175,6288.05,2639.6
1648.5,1901.175,6087.05,2657.6
1637.5,2004.175,6148.05,2609.6
1641.5,1931.175,6161.05,2722.6
1617.5,1970.175,6219.05,2635.6
1689.5,1998.175,6087.05,2519.6
1657.5,1973.175,6220.05,2646.6
1667.5,1956.175,6055.05,2566.6
1629.5,2092.175,6109.05,2528.6
1647.5,1951.175,6052.05,2573.6
1725.5,2065.175,5982.05,2657.6
1641.5,1973.175,5999.05,2536.6
1658.5,1928.175,6110.05,2472.6
1717.5,1968.175,6051.05,2467.6
1682.5,1976.175,5971.05,2526.6
1721.5,1927.175,6030.05,2484.6
1765.5,2013.175,6044.05,2545.6
1640.5,1954.175,5982.05,2467.6
1741.5,1994.175,5990.05,2385.6
1704.5,1928.175,6006.05,2396.6
1685.5,1982.175,5878.05,2451.6
1719.5,1937.175,5929.05,2582.6
1729.5,1999.175,5894.05,2589.6
1605.5,1975.175,5842.05,2578.6
1753.5,1908.175,5972.05,2559.6
1745.5,1923.175,5956.05,2443.6
1712.5,1955.175,5881.05,2516.6
1693.5,1974.175,5894.05,2496.6
1689.5,2030.175,5776.05,2482.6
1811.5,1966.175,5893.05,2455.6
1745.5,1946.175,5867.05,2497.6
1659.5,1870.175,5917.05,2521.6
1739.5,1941.175,5856.05,2517.6
1657.5,1913.175,5839.05,2454.6
1660.5,1955.175,5771.05,2487.6
1689.5,1989.175,5820.05,2408.6
1674.5,1989.175,5873.05,2524.6
1694.5,2027.175,5825.05,2366.6
1741.5,1949.175,5702.05,2412.6
1743.5,1898.175,5840.05,2403.6
1697.5,1945.175,5873.05,2483.6
1672.5,1941.175,5691.05,2487.6
1740.5,1972.175,5677.05,2550.6
1687.5,1959.175,5754.05,2485.6
1680.5,1979.175,5685.05,2555.6
1697.5,1961.175,5701.05,2451.6
1699.5,1993.175,5596.05,2391.6
1737.5,1916.175,5755.05,2576.6
1708.5,1980.175,5722.05,2500.6
1673.5,1942.175,5743.05,2493.6
1729.5,1961.175,5813.05,2419.6
1786.5,1941.175,5689.05,2533.6
1705.5,1884.175,5844.05,2551.6
1763.5,1932.175,5748.05,2541.6
1785.5,1919.175,5848.05,2464.6
1729.5,1923.175,5757.05,2473.6
1822.5,2005.175,5767.05,2496.6
1799.5,1888.175,5657.05,2483.6
1718.5,1944.175,5623.05,2484.6
1827.5,1908.175,5715.05,2467.6
1697.5,1952.175,5735.05,2474.6
1764.5,1931.175,5772.05,2505.6
1778.5,1950.175,5657.05,2583.6
1708.5,1940.175,5672.05,2561.6
1786.5,1930.175,5944.05,2551.6
1731.5,1914.175,5662.05,2644.6
1717.5,1942.175,5699.05,2566.6
1728.5,1893.175,5737.05,2571.6
1721.5,1958.175,5755.05,2628.6
1732.5,1867.175,5795.05,2741.6
1712.5,1937.175,5738.05,2793.6
1791.5,1935.175,5758.05,2688.6
1713.5,1901.175,5695.05,2825.6
1683.5,1957.175,5678.05,3043.6
1797.5,2018.175,5662.05,3232.6
1735.5,1981.175,5664.05,3432.6
1758.5,1982.175,5704.05,3147.6
1765.5,2023.175,5724.05,3048.6
1844.5,1937.175,5762.05,3003.6
1795.5,1911.175,5568.05,2941.6
1698.5,1931.175,5643.05,2867.6
1812.5,1913.175,5717.05,2973.6
1819.5,1964.175,5747.05,3015.6
1815.5,1895.175,5574.05,3203.6
1824.5,1834.175,5655.05,3126.6
1844.5,1988.175,5570.05,3049.6
1803.5,1953.175,5709.05,3016.6
1824.5,1972.175,5742.05,3049.6
1812.5,1918.175,5642.05,3045.6
1791.5,1971.175,5624.05,3046.6
1787.5,2000.175,5728.05,2942.6
1764.5,1905.175,5717.05,2929.6
1785.5,1908.175,5650.05,2884.6
1795.5,1933.175,5612.05,2838.6
1788.5,1942.175,5745.05,2822.6
1758.5,1940.175,5745.05,2740.6
1803.5,1973.175,5693.05,2730.6
1751.5,1868.175,5806.05,2831.6
1740.5,1879.175,5731.05,2794.6
1805.5,1869.175,5747.05,2862.6
1838.5,1932.175,5651.05,2901.6
1800.5,1865.175,5753.05,2932.6
1830.5,1948.175,5714.05,2985.6
1841.5,1912.175,5862.05,3160.6
1845.5,1899.175,5762.05,3236.6
1784.5,1868.175,5792.05,3366.6
1849.5,1895.175,5827.05,3409.6
1854.5,1920.175,5560.05,3380.6
1853.5,1914.175,5802.05,3233.6
1849.5,1866.175,5852.05,3261.6
1929.5,1906.175,5717.05,3178.6
1813.5,1742.175,5732.05,3128.6
1866.5,1856.175,5775.05,3101.6
1757.5,1883.175,5906.05,3022.6
1807.5,1891.175,5999.05,3080.6
1737.5,1917.175,5917.05,3038.6
1829.5,1923.175,5809.05,3001.6
1886.5,1880.175,5894.05,2990.6
1841.5,1948.175,6088.05,2866.6
1762.5,1934.175,6162.05,2719.6
1887.5,1855.175,6119.05,2760.6
1875.5,1912.175,5991.05,2722.6
1768.5,1872.175,5820.05,2904.6
1753.5,1906.175,5727.05,2744.6
1730.5,1813.175,5820.05,2829.6
1786.5,1796.175,5644.05,2715.6
1792.5,1842.175,5630.05,2758.6
1771.5,1920.175,5687.05,2693.6
1825.5,1899.175,5676.05,2651.6
1810.5,1875.175,5571.05,2642.6
1852.5,1850.175,5647.05,2701.6
1809.5,1881.175,5578.05,2622.6
1898.5,1934.175,5640.05,2568.6
1805.5,1872.175,5643.05,2559.6
1778.5,1882.175,5530.05,2550.6
1781.5,1909.175,5454.05,2514.6
1827.5,1873.175,5370.05,2486.6
1950.5,1801.175,5471.05,2549.6
1797.5,1776.175,5578.05,2477.6
1956.5,1835.175,5496.05,2440.6
1881.5,1929.175,5612.05,2438.6
1870.5,1837.175,5374.05,2508.6
1868.5,1979.175,5400.05,2512.6
1807.5,1792.175,5462.05,2450.6
1799.5,1802.175,5335.05,2417.6
1859.5,1881.175,5517.05,2466.6
1824.5,1897.175,5394.05,2477.6
1903.5,1812.175,5577.05,2317.6
1796.5,1852.175,5480.05,2456.6
1868.5,1833.175,5366.05,2378.6
1926.5,1823.175,5373.05,2314.6
1903.5,1785.175,5444.05,2306.6
1950.5,1798.175,5477.05,2346.6
1781.5,1794.175,5419.05,2339.6
1833.5,1785.175,5394.05,2420.6
1816.5,1810.175,5381.05,2360.6
1818.5,1839.175,5437.05,2318.6
1914.5,1807.175,5415.05,2380.6
1887.5,1833.175,5400.05,2311.6
1933.5,1875.175,5316.05,2365.6
1869.5,1929.175,5401.05,2313.6
1882.5,1838.175,5431.05,2368.6
1874.5,1828.175,5466.05,2317.6
1866.5,1901.175,5433.05,2291.6
1881.5,1820.175,5449.05,2314.6
1923.5,1797.175,5415.05,2326.6
1932.5,1783.175,5440.05,2335.6
1966.5,1786.175,5456.05,2296.6
1930.5,1833.175,5469.05,2353.6
1989.5,1738.175,5483.05,2350.6
1946.5,1797.175,5440.05,2384.6
1929.5,1792.175,5413.05,2405.6
1880.5,1799.175,5545.05,2569.6
1954.5,1705.175,5521.05,2628.6
1915.5,1779.175,5490.05,2790.6
1938.5,1821.175,5519.05,2891.6
1919.5,1764.175,5475.05,3108.6
1991.5,1780.175,5345.05,2996.6
1962.5,1797.175,5571.05,3335.6
1986.5,1782.175,5376.05,3138.6
1946.5,1711.175,5432.05,2973.6
1938.5,1780.175,5440.05,2837.6
1902.5,1786.175,5395.05,2667.6
1872.5,1863.175,5430.05,2665.6
1918.5,1819.175,5491.05,2562.6
1894.5,1808.175,5337.05,2496.6
1926.5,1826.175,5443.05,2452.6
1936.5,1729.175,5340.05,2397.6
2067.5,1774.175,5384.05,2370.6
1998.5,1718.175,5308.05,2176.6
2056.5,1808.175,5387.05,2385.6
2032.5,1825.175,5326.05,2299.6
2045.5,1811.175,5285.05,2354.6
2018.5,1773.175,5401.05,2314.6
2112.5,1797.175,5227.05,2277.6
2045.5,1820.175,5224.05,2282.6
2067.5,1863.175,5194.05,2261.6
1975.5,1802.175,5315.05,2240.6
2016.5,1717.175,5271.05,2210.6
2005.5,1751.175,5266.05,2164.6
1969.5,1736.175,5221.05,2146.6
1952.5,1782.175,5182.05,2172.6
1868.5,1739.175,5192.05,2123.6
1973.5,1777.175,5226.05,2220.6
1969.5,1772.175,5250.05,2035.6
1879.5,1764.175,5179.05,2138.6
1961.5,1803.175,5150.05,2101.6
1945.5,1770.175,5159.05,2109.6
2039.5,1829.175,5388.05,2107.6
1935.5,1730.175,5154.05,2073.6
2016.5,1782.175,5332.05,2080.6
1897.5,1808.175,5214.05,2226.6
1937.5,1725.175,5298.05,2166.6
1946.5,1811.175,5327.05,2075.6
1918.5,1757.175,5172.05,2136.6
1887.5,1789.175,5323.05,2197.6
1877.5,1784.175,5184.05,2144.6
1893.5,1819.175,5244.05,2234.6
1932.5,1778.175,5198.05,2101.6
1950.5,1799.175,5001.05,2163.6
1932.5,1705.175,5086.05,2194.6
1991.5,1772.175,5109.05,2079.6
1951.5,1866.175,5091.05,2120.6
1989.5,1807.175,5040.05,2112.6
1948.5,1828.175,5067.05,2037.6
1937.5,1861.175,5166.05,2140.6
1976.5,1802.175,5133.05,2097.6
1906.5,1819.175,5086.05,2071.6
1957.5,1806.175,5097.05,2171.6
1909.5,1818.175,5132.05,2060.6
1953.5,1769.175,5086.05,2075.6
1935.5,1805.175,5109.05,2098.6
1884.5,1820.175,5182.05,2047.6
1875.5,1737.175,5127.05,2007.6
1843.5,1671.175,5209.05,2097.6
1963.5,1765.175,5090.05,2061.6
1926.5,1785.175,5111.05,2076.6
1959.5,1720.175,5000.05,2009.6
1906.5,1815.175,5046.05,2073.6
2030.5,1698.175,5061.05,2132.6
2018.5,1747.175,4960.05,1998.6
1942.5,1819.175,5064.05,2149.6
1976.5,1710.175,5075.05,2026.6
1898.5,1830.175,4978.05,2080.6
1844.5,1837.175,4963.05,2129.6
1904.5,1770.175,5031.05,2084.6
1870.5,1812.175,5175.05,2104.6
1915.5,1743.175,5128.05,2110.6
1916.5,1781.175,4976.05,2099.6
1959.5,1811.175,4968.05,2008.6
1925.5,1815.175,5074.05,2037.6
1920.5,1752.175,5068.05,2035.6
1998.5,1778.175,5081.05,2118.6
1907.5,1795.175,5057.05,2003.6
2008.5,1734.175,5071.05,2049.6
1983.5,1820.175,4948.05,2122.6
1957.5,1778.175,5081.05,1977.6
1898.5,1833.175,4961.05,2024.6
1936.5,1792.175,5085.05,2001.6
1913.5,1787.175,5040.05,2042.6
1920.5,1874.175,5001.05,2018.6
1985.5,1779.175,4963.05,2038.6
1932.5,1759.175,4977.05,2013.6
2065.5,1776.175,5103.05,2086.6
1951.5,1828.175,5103.05,2036.6
2025.5,1773.175,5027.05,1924.6
1971.5,1798.175,4974.05,1966.6
1945.5,1848.175,5033.05,2036.6
1929.5,1842.175,5044.05,2018.6
1894.5,1782.175,5018.05,2045.6
2025.5,1867.175,4982.05,2033.6
1984.5,1823.175,4966.05,2054.6
1919.5,1820.175,4983.05,2041.6
2005.5,1829.175,4953.05,1950.6
2040.5,1825.175,5028.05,2008.6
1987.5,1916.175,5050.05,2032.6
2025.5,1842.175,4918.05,1980.6
1964.5,1790.175,4976.05,2114.6
1927.5,1829.175,4861.05,2028.6
1879.5,1863.175,4971.05,2107.6
1978.5,1896.175,5004.05,2021.6
2109.5,1793.175,4904.05,2065.6
1955.5,1879.175,4933.05,2040.6
1972.5,1851.175,4907.05,2053.6
2032.5,1808.175,5084.05,2081.6
2012.5,1830.175,4987.05,1954.6
1951.5,1791.175,4889.05,2104.6
2068.5,1702.175,4851.05,1987.6
1959.5,1718.175,4816.05,2150.6
1991.5,1832.175,4967.05,2102.6
1985.5,1807.175,4894.05,2012.6
1944.5,1756.175,4793.05,2033.6
1929.5,1779.175,5034.05,2067.6
2108.5,1765.175,4867.05,1978.6
2064.5,1798.175,4968.05,2026.6
2141.5,1814.175,4902.05,1969.6
2205.5,1838.175,4975.05,1980.6
2245.5,1724.175,4972.05,2047.6
2289.5,1775.175,4790.05,1952.6
2253.5,1839.175,4885.05,1996.6
2269.5,1765.175,4686.05,1982.6
2283.5,1785.175,4868.05,2001.6
2327.5,1746.175,4929.05,1997.6
2227.5,1876.175,4764.05,1923.6
2169.5,1776.175,4863.05,1925.6
2187.5,1835.175,4734.05,1998.6
2116.5,1793.175,4701.05,1962.6
2074.5,1881.175,4903.05,1992.6
2118.5,1772.175,4783.05,2023.6
2085.5,1786.175,4854.05,1960.6
2094.5,1768.175,4694.05,1918.6
2053.5,1795.175,4795.05,1976.6
