UV1,UV2,VIS,NIR
400.18125,585.8125,8656.13125,2394.4875
374.43125,569.8125,8676.13125,2433.4875
369.93125,553.8125,8593.88125,2464.2375
364.93125,613.0625,8590.38125,2467.2375
356.93125,548.5625,8453.88125,2442.4875
358.93125,553.3125,8417.38125,2401.7375
390.68125,609.5625,8380.13125,2506.9875
415.43125,581.0625,8380.63125,2469.2375
355.68125,567.5625,8247.88125,2539.9875
372.93125,533.3125,8254.38125,2454.7375
365.68125,577.8125,8250.63125,2497.9875
376.68125,574.8125,8228.38125,2507.9875
395.18125,604.5625,8219.63125,2548.4875
407.68125,563.3125,8236.88125,2546.9875
351.68125,567.0625,8175.88125,2597.9875
377.43125,535.0625,8264.88125,2534.9875
390.18125,583.5625,8215.13125,2575.9875
357.68125,582.0625,8178.63125,2583.2375
392.18125,600.3125,8292.38125,2654.4875
354.68125,599.5625,8123.38125,2645.4875
365.18125,590.5625,8129.13125,2670.4875
394.68125,591.3125,8184.13125,2735.9875
386.68125,601.0625,8183.13125,2739.7375
347.93125,602.8125,8155.38125,2877.2375
386.68125,580.5625,8143.38125,2918.7375
369.93125,601.3125,8192.88125,2898.2375
381.18125,614.3125,8176.38125,2891.4875
357.68125,593.5625,8204.13125,2912.4875
394.93125,620.0625,8225.88125,2852.2375
354.18125,616.5625,8224.38125,2788.7375
393.93125,623.8125,8234.13125,2795.7375
373.43125,601.3125,8249.38125,2843.2375
388.93125,621.8125,8293.13125,2787.7375
390.68125,645.8125,8210.63125,2766.9875
391.93125,625.3125,8307.88125,2819.7375
405.18125,577.0625,8373.38125,2829.4875
405.68125,599.3125,8402.13125,2769.9875
383.43125,597.0625,8420.38125,2771.4875
398.68125,609.3125,8440.38125,2794.9875
380.18125,626.0625,8480.38125,2778.2375
392.43125,642.8125,8614.13125,2798.4875
376.68125,647.5625,8497.88125,2816.4875
375.18125,601.0625,8694.13125,2818.7375
374.68125,633.0625,8585.38125,2787.9875
387.68125,611.0625,8608.88125,2785.2375
384.43125,622.3125,8633.88125,2780.7375
423.18125,616.3125,8625.88125,2795.7375
369.93125,647.3125,8547.38125,2809.9875
420.93125,630.5625,8501.63125,2809.7375
389.18125,632.5625,8522.88125,2784.2375
403.18125,633.3125,8511.13125,2815.9875
390.18125,654.3125,8505.63125,2822.7375
389.93125,624.8125,8536.13125,2842.7375
391.68125,649.3125,8452.63125,2812.9875
387.43125,617.8125,8465.38125,2809.4875
381.43125,674.5625,8476.63125,2857.2375
358.68125,615.5625,8428.13125,2859.4875
375.93125,642.3125,8364.88125,2858.2375
384.18125,664.0625,8469.63125,2837.4875
392.68125,629.3125,8436.13125,2844.7375
384.68125,657.8125,8519.63125,2849.9875
368.68125,635.3125,8444.38125,2848.7375
406.18125,625.3125,8429.38125,2851.4875
394.68125,659.8125,8465.63125,2825.4875
372.18125,662.5625,8427.38125,2811.4875
367.43125,664.3125,8448.38125,2907.9875
418.68125,696.0625,8406.13125,2891.2375
391.43125,610.8125,8414.88125,2864.4875
384.68125,668.3125,8338.63125,2906.7375
390.43125,674.8125,8404.13125,2894.7375
403.18125,653.8125,8463.38125,2907.4875
382.18125,686.8125,8401.13125,2939.4875
404.93125,684.5625,8482.38125,2941.4875
393.93125,682.3125,8486.63125,2913.9875
391.43125,638.8125,8416.88125,2972.4875
373.18125,652.0625,8487.63125,2963.4875
363.43125,676.0625,8526.38125,2898.2375
375.18125,681.3125,8504.63125,2965.9875
413.68125,696.3125,8537.13125,2959.4875
391.68125,687.0625,8524.13125,2961.2375
370.93125,662.0625,8536.63125,2974.2375
378.18125,655.8125,8504.63125,3008.7375
393.93125,645.5625,8623.88125,3008.7375
368.68125,673.8125,8560.88125,2982.7375
374.18125,650.5625,8549.38125,2962.2375
397.18125,677.0625,8616.13125,2992.4875
396.68125,673.8125,8605.13125,3053.2375
362.43125,652.0625,8586.63125,2999.9875
377.68125,675.8125,8637.63125,2991.7375
371.93125,667.8125,8663.13125,2981.4875
394.43125,665.0625,8766.88125,2998.2375
374.43125,652.8125,8759.13125,2994.9875
351.93125,675.0625,8759.13125,3093.4875
340.68125,689.0625,8771.13125,3062.2375
362.18125,712.8125,8814.88125,3092.2375
375.43125,659.5625,8847.88125,3075.9875
377.93125,694.0625,8868.88125,3184.4875
347.43125,708.0625,8959.88125,3075.4875
372.68125,695.8125,8961.38125,3080.2375
367.43125,653.0625,8975.88125,3051.9875
344.18125,679.8125,9029.13125,3112.9875
357.93125,686.5625,9056.38125,3085.9875
336.43125,697.3125,9108.13125,3159.7375
327.68125,681.0625,9227.63125,3115.7375
364.43125,703.0625,9294.38125,3133.9875
358.93125,703.3125,9293.88125,3179.9875
362.18125,708.3125,9182.38125,3111.4875
359.43125,695.0625,9133.88125,3117.7375
317.18125,687.0625,9158.88125,3138.4875
353.43125,710.5625,9171.88125,3200.2375
393.18125,696.8125,9303.63125,3154.7375
346.43125,713.0625,9198.13125,3193.7375
327.68125,682.5625,9261.88125,3165.2375
330.43125,694.0625,9213.13125,3187.7375
345.18125,736.3125,9288.63125,3280.4875
338.43125,709.5625,9342.38125,3185.9875
337.43125,684.0625,9283.38125,3160.7375
353.18125,694.5625,9295.38125,3202.9875
341.43125,699.5625,9267.38125,3291.2375
318.93125,719.8125,9236.13125,3255.7375
341.93125,653.3125,9265.63125,3241.2375
348.68125,696.0625,9224.63125,3247.9875
321.93125,693.8125,9249.38125,3277.4875
341.43125,689.3125,9280.63125,3276.7375
352.68125,742.3125,9114.38125,3319.7375
294.18125,685.3125,9150.63125,3277.2375
311.18125,716.0625,9147.63125,3321.4875
329.68125,687.5625,9166.88125,3309.2375
337.68125,734.8125,9195.88125,3303.7375
330.68125,705.0625,9157.63125,3307.2375
325.43125,716.3125,9093.63125,3339.9875
309.43125,722.3125,9116.63125,3417.2375
320.43125,756.3125,9188.88125,3355.4875
301.43125,717.0625,9135.38125,3389.2375
292.93125,699.5625,9198.13125,3447.9875
305.93125,713.8125,9193.63125,3410.9875
316.43125,723.8125,9171.13125,3360.2375
313.43125,711.5625,9132.13125,3431.2375
336.68125,745.5625,9170.38125,3464.4875
312.18125,697.3125,9157.38125,3390.4875
267.68125,726.5625,9166.63125,3348.2375
303.68125,725.8125,9174.88125,3522.4875
314.93125,735.3125,9228.38125,3461.2375
279.43125,737.5625,9303.88125,3552.2375
300.68125,751.5625,9350.38125,3497.7375
281.18125,748.5625,9275.13125,3570.9875
305.18125,753.8125,9240.88125,3502.7375
302.93125,729.5625,9277.38125,3504.2375
322.93125,734.3125,9305.13125,3564.7375
284.18125,734.3125,9266.13125,3606.4875
262.68125,730.5625,9252.38125,3700.9875
285.68125,737.5625,9233.63125,3654.7375
311.93125,776.8125,9351.88125,3654.2375
290.93125,756.5625,9302.38125,3644.9875
295.43125,719.8125,9376.38125,3681.2375
308.18125,751.3125,9286.88125,3744.2375
311.18125,774.3125,9392.63125,3825.7375
297.18125,773.5625,9296.88125,3924.9875
268.18125,758.3125,9393.38125,4168.4875
263.18125,764.0625,9276.13125,4285.2375
281.93125,778.8125,9248.38125,4280.9875
288.93125,722.5625,9292.38125,4133.7375
295.93125,768.5625,9359.13125,4172.4875
291.18125,772.8125,9315.63125,4109.9875
293.43125,783.0625,9333.13125,4197.7375
271.43125,751.5625,9357.38125,4258.4875
300.18125,781.3125,9317.13125,4408.7375
284.43125,751.3125,9286.38125,4696.2375
307.93125,743.8125,9385.13125,5029.4875
305.43125,757.0625,9321.63125,5106.4875
314.43125,772.3125,9374.13125,4896.7375
263.18125,764.5625,9352.88125,4728.2375
274.43125,768.5625,9426.63125,4620.7375
282.43125,754.8125,9401.13125,4602.4875
299.93125,787.5625,9379.88125,4514.2375
272.93125,754.0625,9312.63125,4525.4875
286.43125,778.3125,9400.38125,4540.4875
276.93125,775.5625,9404.63125,4558.9875
295.43125,791.3125,9312.88125,4584.7375
277.93125,770.3125,9411.63125,4734.2375
281.18125,785.0625,9401.13125,5156.2375
292.68125,775.3125,9475.63125,5777.9875
279.43125,779.3125,9411.13125,6140.9875
304.93125,801.8125,9461.13125,5950.7375
322.93125,774.5625,9418.13125,5576.2375
289.43125,755.5625,9455.38125,5367.9875
304.18125,792.5625,9512.38125,5222.4875
299.68125,757.0625,9467.88125,5112.4875
297.18125,801.5625,9396.63125,5003.7375
277.18125,791.3125,9438.38125,4934.9875
295.68125,811.8125,9487.38125,4879.4875
263.93125,791.8125,9479.63125,4725.2375
270.68125,794.0625,9521.88125,4644.9875
274.43125,781.8125,9498.88125,4639.7375
277.68125,778.0625,9475.13125,4611.2375
305.68125,791.5625,9496.13125,4520.7375
250.43124999999998,794.5625,9421.63125,4494.4875
301.18125,804.0625,9461.63125,4479.2375
287.18125,764.0625,9481.38125,4411.4875
283.68125,784.5625,9520.88125,4394.7375
251.68124999999998,792.8125,9557.88125,4398.2375
273.18125,793.5625,9642.38125,4390.7375
303.93125,824.5625,9528.63125,4404.2375
257.93125,794.5625,9570.88125,4314.7375
254.18124999999998,796.0625,9612.13125,4364.2375
273.93125,821.3125,9587.13125,4319.4875
285.93125,797.8125,9598.63125,4330.2375
268.68125,796.3125,9497.38125,4288.4875
297.43125,813.3125,9576.38125,4241.7375
260.93125,798.5625,9541.88125,4290.2375
293.43125,833.0625,9491.38125,4294.2375
270.18125,795.3125,9635.63125,4287.9875
283.68125,788.3125,9485.13125,4167.4875
304.43125,834.8125,9544.13125,4204.4875
295.68125,804.3125,9599.13125,4222.4875
272.93125,826.0625,9606.63125,4184.2375
290.93125,797.3125,9586.13125,4221.9875
284.68125,812.0625,9536.38125,4225.2375
300.68125,872.8125,9574.88125,4195.7375
285.18125,837.0625,9516.13125,4135.9875
337.18125,832.0625,9609.88125,4191.2375
303.93125,796.5625,9628.88125,4189.7375
319.68125,850.3125,9602.38125,4199.9875
281.68125,806.0625,9589.13125,4209.7375
307.43125,846.5625,9546.38125,4186.4875
266.43125,823.8125,9597.13125,4190.4875
313.68125,813.0625,9592.38125,4170.9875
268.68125,854.3125,9607.63125,4171.2375
316.18125,807.8125,9679.38125,4227.9875
333.18125,835.8125,9614.88125,4196.2375
341.18125,882.0625,9575.88125,4186.7375
303.18125,856.3125,9651.88125,4170.9875
331.93125,852.3125,9736.63125,4181.2375
318.93125,845.0625,9766.38125,4212.2375
347.43125,865.8125,9799.38125,4191.7375
300.18125,871.8125,9767.38125,4190.2375
334.18125,892.5625,9844.63125,4232.9875
290.93125,906.3125,10003.63125,4241.7375
328.18125,868.5625,9914.63125,4210.9875
325.68125,888.8125,10036.881249999999,4220.2375
337.93125,833.8125,10077.381249999999,4242.9875
309.93125,870.3125,10203.631249999999,4263.4875
328.68125,897.5625,10438.131249999999,4247.9875
356.43125,917.8125,10411.131249999999,4180.9875
342.18125,868.8125,10575.881249999999,4239.4875
332.18125,864.5625,10622.381249999999,4255.9875
363.18125,908.5625,10813.131249999999,4197.7375
331.93125,899.0625,10903.881249999999,4202.9875
368.18125,874.5625,11005.881249999999,4251.2375
339.43125,866.3125,11061.381249999999,4243.7375
382.43125,884.0625,11106.881249999999,4265.9875
368.18125,873.8125,11310.631249999999,4236.7375
378.68125,918.3125,11258.881249999999,4312.4875
378.18125,907.0625,11474.131249999999,4244.4875
368.93125,869.5625,11739.381249999999,4348.9875
366.43125,886.5625,11870.631249999999,4263.4875
386.43125,919.0625,11961.631249999999,4333.2375
325.93125,881.0625,12190.881249999999,4272.4875
365.43125,894.0625,12364.881249999999,4304.7375
383.68125,881.5625,12463.381249999999,4308.9875
389.68125,894.8125,12753.381249999999,4311.2375
400.18125,907.8125,12880.381249999999,4345.7375
382.68125,899.5625,12834.381249999999,4363.7375
418.43125,898.8125,12926.131249999999,4364.9875
405.18125,882.3125,12937.381249999999,4377.2375
401.68125,914.0625,12785.381249999999,4361.4875
406.93125,898.5625,12782.881249999999,4385.4875
384.68125,890.5625,12456.381249999999,4455.9875
419.93125,924.3125,12336.131249999999,4405.7375
406.43125,942.3125,12158.131249999999,4407.4875
444.18125,943.5625,11949.131249999999,4409.2375
416.93125,888.3125,11758.881249999999,4394.4875
426.18125,945.5625,11489.131249999999,4393.4875
393.18125,910.3125,11346.881249999999,4397.9875
448.93125,944.0625,11132.631249999999,4481.2375
458.43125,907.0625,10984.881249999999,4517.4875
438.43125,931.3125,10948.381249999999,4534.2375
410.93125,931.3125,10653.381249999999,4517.4875
450.93125,944.5625,10678.631249999999,4600.2375
428.68125,961.0625,10476.631249999999,4634.4875
433.18125,954.0625,10341.381249999999,4845.7375
441.93125,924.0625,10305.881249999999,6128.2375
442.43125,968.8125,10209.131249999999,8646.2375
441.43125,939.8125,10069.131249999999,8075.4875
458.18125,947.5625,10003.631249999999,5503.7375
484.93125,943.5625,9851.381249999999,4853.7375
458.68125,971.5625,9666.63125,4756.4875
446.68125,949.0625,9715.131249999999,4624.7375
476.68125,954.8125,9666.88125,4668.9875
492.18125,962.3125,9458.63125,4561.2375
476.43125,929.3125,9465.88125,4617.2375
458.68125,969.8125,9369.88125,4684.4875
492.68125,987.5625,9419.38125,4650.7375
495.18125,992.0625,9272.38125,4758.7375
478.93125,973.3125,9260.13125,4683.4875
478.18125,982.3125,9024.88125,4782.7375
513.68125,973.3125,8965.38125,4820.2375
443.43125,974.5625,8891.38125,4841.4875
497.93125,985.5625,8881.13125,5066.7375
486.18125,1008.3125,8793.88125,6613.7375
491.18125,1003.5625,8668.38125,7860.2375
496.43125,1039.3125,8599.38125,6575.7375
506.93125,1027.3125,8527.63125,5155.2375
508.18125,1017.5625,8435.38125,5025.9875
508.93125,979.3125,8402.63125,5001.2375
534.93125,1045.8125,8380.88125,4899.7375
557.4312500000001,992.0625,8329.88125,5021.9875
510.18125,1014.8125,8266.88125,4982.9875
551.93125,992.3125,8234.63125,5042.4875
511.68125,1047.5625,8139.13125,5086.9875
559.4312500000001,1025.8125,8107.63125,5179.2375
546.68125,988.8125,7977.13125,5174.7375
553.43125,1059.8125,8035.38125,5137.9875
538.18125,1100.5625,8081.13125,5234.9875
560.6812500000001,1081.3125,8005.88125,5227.9875
536.93125,1020.8125,7923.13125,5278.9875
522.93125,1081.0625,7812.38125,5443.4875
550.68125,1058.3125,7885.13125,5356.4875
569.6812500000001,1076.8125,7838.63125,5498.9875
564.18125,1070.3125,7834.88125,5518.4875
573.4312500000001,1061.3125,7744.88125,5564.4875
570.6812500000001,1072.0625,7723.13125,5694.4875
557.4312500000001,1082.0625,7760.13125,5761.7375
550.68125,1074.3125,7616.38125,5837.9875
567.4312500000001,1084.5625,7687.88125,5969.4875
587.1812500000001,1104.0625,7581.13125,6150.7375
573.1812500000001,1076.0625,7564.88125,6254.9875
594.18125,1149.0625,7608.88125,6472.4875
600.4312500000001,1080.0625,7591.63125,6759.4875
597.9312500000001,1116.0625,7488.88125,6911.2375
582.6812500000001,1132.0625,7486.38125,7264.2375
579.43125,1104.0625,7492.38125,7674.4875
611.9312500000001,1125.0625,7542.38125,8167.7375
605.4312500000001,1154.0625,7459.13125,8729.2375
609.9312500000001,1151.8125,7493.88125,9610.9875
588.4312500000001,1125.3125,7374.63125,10923.2375
641.1812500000001,1172.5625,7392.38125,12995.2375
591.6812500000001,1132.0625,7329.38125,17034.98725
620.9312500000001,1185.5625,7391.38125,21730.98725
597.1812500000001,1167.5625,7328.38125,23637.48725
620.4312500000001,1164.0625,7338.63125,21755.98725
598.9312500000001,1166.8125,7316.63125,17714.48725
624.4312500000001,1177.5625,7258.38125,14573.9875
607.1812500000001,1187.3125,7294.63125,12622.9875
644.4312500000001,1201.3125,7325.38125,11214.2375
637.9312500000001,1198.0625,7223.63125,10324.9875
639.9312500000001,1224.0625,7230.38125,9432.4875
636.9312500000001,1180.0625,7218.63125,8918.4875
648.6812500000001,1239.3125,7252.13125,8338.9875
657.9312500000001,1207.0625,7323.13125,7832.4875
656.9312500000001,1226.0625,7294.13125,7615.7375
656.4312500000001,1251.5625,7159.63125,7308.2375
632.6812500000001,1226.5625,7227.13125,6999.7375
637.1812500000001,1239.5625,7263.88125,6745.4875
658.1812500000001,1265.5625,7214.13125,6587.9875
642.4312500000001,1221.5625,7231.88125,6403.9875
673.6812500000001,1287.8125,7316.63125,6235.4875
664.1812500000001,1241.8125,7285.88125,6142.9875
708.4312500000001,1291.0625,7162.88125,6085.9875
639.4312500000001,1283.3125,7211.13125,5935.9875
687.1812500000001,1326.3125,7239.38125,5768.7375
662.1812500000001,1300.5625,7216.13125,5687.2375
664.9312500000001,1303.0625,7203.38125,5655.4875
643.1812500000001,1298.3125,7144.88125,5591.9875
665.9312500000001,1337.5625,7178.63125,5503.9875
686.4312500000001,1383.8125,7215.13125,5408.9875
692.6812500000001,1373.0625,7258.88125,5364.2375
658.1812500000001,1448.0625,7225.88125,5299.4875
677.9312500000001,1398.8125,7220.88125,5234.9875
710.1812500000001,1430.3125,7245.88125,5155.2375
663.9312500000001,1450.8125,7296.13125,5137.4875
692.1812500000001,1468.5625,7340.38125,5163.4875
680.1812500000001,1541.5625,7366.13125,5070.2375
686.4312500000001,1549.8125,7326.13125,5056.2375
690.4312500000001,1602.0625,7536.13125,5036.7375
722.9312500000001,1613.0625,7549.38125,4947.7375
684.9312500000001,1710.0625,7601.63125,4941.7375
665.4312500000001,1791.5624999999998,7525.88125,4935.7375
698.1812500000001,1866.8124999999998,7601.38125,4868.4875
699.6812500000001,2058.8125,7637.38125,4896.9875
708.6812500000001,2091.0625,7627.13125,4880.4875
673.9312500000001,2105.0625,7809.63125,4909.9875
677.6812500000001,2105.0625,7981.13125,4747.7375
705.9312500000001,2214.0625,8370.38125,4781.7375
678.6812500000001,2430.3125,9747.88125,4719.9875
689.1812500000001,2463.0625,11978.131249999999,4755.2375
683.4312500000001,2279.5625,12260.631249999999,4737.2375
703.6812500000001,2081.3125,11246.38125,4759.9875
649.6812500000001,2066.3125,13387.631249999999,4793.7375
700.4312500000001,1978.5624999999998,18033.88125,4728.9875
663.1812500000001,1985.0624999999998,18101.88125,4686.4875
658.6812500000001,2069.8125,14317.131249999999,4721.4875
680.4312500000001,2197.3125,12145.381249999999,4725.4875
688.9312500000001,2330.3125,11200.631249999999,4635.9875
699.6812500000001,2576.3125,10687.38125,4720.9875
656.1812500000001,2654.5625,10955.13125,4707.2375
688.9312500000001,2443.0625,13879.881249999999,4672.7375
705.9312500000001,2209.0625,20597.88125,4781.4875
704.1812500000001,1922.8124999999998,22502.13125,4797.9875
673.6812500000001,1831.0624999999998,18026.88125,4735.9875
676.9312500000001,1734.8125,13987.131249999999,4697.7375
683.4312500000001,1642.8125,12086.381249999999,4684.7375
648.9312500000001,1615.0625,11023.88125,4760.2375
729.9312500000001,1600.3125,10212.38125,4755.9875
692.1812500000001,1507.3125,9677.88125,4734.7375
657.9312500000001,1480.5625,9179.38125,4763.2375
672.4312500000001,1459.8125,8858.88125,4783.4875
687.6812500000001,1490.5625,8588.63125,4730.9875
677.6812500000001,1465.0625,8387.88125,4717.4875
671.1812500000001,1437.5625,8127.13125,4717.9875
692.6812500000001,1405.3125,7951.13125,4784.9875
707.1812500000001,1405.0625,7873.88125,4743.2375
669.6812500000001,1411.8125,7720.13125,4695.9875
656.1812500000001,1356.5625,7660.13125,4691.2375
702.6812500000001,1356.8125,7587.63125,4661.9875
701.4312500000001,1400.3125,7468.38125,4689.4875
686.1812500000001,1372.0625,7497.88125,4695.4875
673.9312500000001,1357.8125,7263.38125,4707.7375
685.1812500000001,1338.3125,7269.38125,4723.7375
671.4312500000001,1381.3125,7144.13125,4786.4875
708.6812500000001,1364.8125,7096.13125,4779.2375
667.4312500000001,1341.5625,7036.63125,4781.7375
702.6812500000001,1366.8125,7082.88125,4818.7375
692.9312500000001,1333.5625,6977.88125,4814.7375
704.4312500000001,1332.5625,6948.13125,4966.2375
668.6812500000001,1340.0625,6878.88125,5012.2375
711.4312500000001,1375.5625,6815.13125,5054.4875
711.6812500000001,1338.0625,6838.63125,5249.9875
710.6812500000001,1340.5625,6755.13125,5463.9875
724.6812500000001,1336.3125,6730.38125,5829.2375
692.4312500000001,1372.0625,6709.63125,6201.7375
679.4312500000001,1383.3125,6656.38125,6472.4875
704.1812500000001,1369.8125,6636.13125,6508.9875
688.6812500000001,1356.0625,6619.13125,6271.2375
738.6812500000001,1321.8125,6641.13125,6005.4875
702.6812500000001,1309.3125,6640.63125,5651.2375
727.6812500000001,1340.3125,6618.88125,5504.7375
704.4312500000001,1315.0625,6551.38125,5338.9875
689.1812500000001,1345.5625,6473.38125,5201.2375
716.9312500000001,1313.5625,6417.88125,5066.7375
686.4312500000001,1286.5625,6376.63125,5054.2375
706.9312500000001,1295.8125,6447.38125,4983.4875
738.4312500000001,1296.5625,6438.88125,4927.9875
714.4312500000001,1329.8125,6450.88125,4843.4875
731.4312500000001,1342.5625,6372.38125,4877.2375
665.9312500000001,1298.8125,6330.38125,4763.4875
754.1812500000001,1332.5625,6256.13125,4714.4875
719.1812500000001,1282.8125,6286.63125,4654.4875
756.1812500000001,1316.5625,6264.88125,4542.7375
712.4312500000001,1350.0625,6270.13125,4593.2375
712.1812500000001,1315.0625,6227.38125,4410.2375
729.4312500000001,1323.8125,6180.38125,4420.2375
747.9312500000001,1279.5625,6174.63125,4398.7375
757.9312500000001,1281.8125,6151.88125,4325.9875
781.6812500000001,1294.5625,6182.38125,4415.2375
770.9312500000001,1323.5625,6111.13125,4283.9875
760.4312500000001,1301.5625,6118.88125,4324.9875
709.6812500000001,1265.0625,6119.13125,4239.7375
756.1812500000001,1313.8125,6094.38125,4237.4875
752.4312500000001,1285.8125,6067.88125,4263.9875
712.6812500000001,1278.3125,5973.88125,4213.4875
751.9312500000001,1304.3125,6060.63125,4251.4875
789.6812500000001,1281.5625,6001.38125,4201.2375
754.9312500000001,1284.8125,5956.13125,4198.2375
756.1812500000001,1291.5625,6026.13125,4176.7375
788.6812500000001,1278.8125,5935.88125,4155.7375
791.6812500000001,1292.3125,5970.63125,4180.2375
769.6812500000001,1253.8125,5974.63125,4108.9875
761.4312500000001,1284.3125,6016.88125,4149.9875
817.4312500000001,1276.3125,5878.38125,4082.7375
780.9312500000001,1246.3125,5965.63125,4137.2375
807.4312500000001,1242.0625,5883.63125,4021.2375
814.6812500000001,1303.3125,5919.38125,4096.7375
831.9312500000001,1241.3125,5919.13125,4039.9875
838.6812500000001,1269.0625,5954.13125,4093.4875
809.4312500000001,1233.3125,5925.13125,4081.2375
846.4312500000001,1240.8125,5881.13125,4053.9875
826.6812500000001,1237.5625,5820.13125,4056.7375
821.1812500000001,1226.3125,5901.13125,4030.9875
825.1812500000001,1241.0625,5799.38125,3980.4875
838.4312500000001,1188.8125,5827.38125,4008.4875
828.6812500000001,1244.8125,5934.13125,4021.4875
887.6812500000001,1298.8125,5904.38125,4028.7375
860.4312500000001,1224.0625,5917.38125,3992.9875
900.4312500000001,1245.3125,5946.63125,3963.2375
874.4312500000001,1281.5625,5833.38125,3985.2375
919.4312500000001,1259.3125,5851.13125,4009.7375
928.1812500000001,1254.8125,5813.63125,3944.4875
913.4312500000001,1250.5625,5864.13125,3947.4875
940.1812500000001,1257.8125,5797.63125,3965.7375
940.4312500000001,1209.0625,5824.63125,3973.2375
935.9312500000001,1230.0625,5855.88125,3942.4875
966.4312500000001,1237.0625,5865.13125,4015.2375
1014.6812500000001,1288.3125,5900.88125,3974.2375
964.4312500000001,1262.0625,5872.63125,3999.9875
1009.1812500000001,1263.5625,5914.63125,3989.2375
982.4312500000001,1258.5625,5878.13125,4008.7375
1041.93125,1238.0625,5900.38125,3950.4875
1082.68125,1255.0625,5858.13125,3975.9875
1052.68125,1254.5625,5978.63125,3989.2375
1115.93125,1252.5625,5947.13125,3955.2375
1100.93125,1258.8125,5905.38125,3926.4875
1159.93125,1262.8125,5929.88125,3965.2375
1155.68125,1228.5625,5883.13125,3999.4875
1242.18125,1279.8125,5838.63125,3979.7375
1244.68125,1269.3125,5862.13125,3972.4875
1318.43125,1251.5625,5796.63125,4031.7375
1338.93125,1235.3125,5883.63125,4037.9875
1498.68125,1209.3125,5839.38125,4123.2375
