237.496,0.0
237.566,0.0
237.636,0.0
237.705,0.0
237.775,3.8712438077644376e-07
237.845,5.367172033762045e-07
237.914,1.8366736667380121e-07
237.984,5.0637910629281235e-09
238.054,1.4382623115529174e-07
238.123,3.46842253121169e-07
238.193,4.836859339930985e-07
238.263,4.792147590848952e-07
238.332,3.222193727222031e-07
238.402,1.4437459184354234e-07
238.471,2.002525556190882e-08
238.541,0.0
238.611,0.0
238.68,0.0
238.75,0.0
238.819,0.0
238.889,0.0
238.958,1.217584184820081e-08
239.028,2.061994794410485e-08
239.097,6.620325749314372e-09
239.167,0.0
239.237,0.0
239.306,0.0
239.376,0.0
239.445,0.0
239.515,0.0
239.584,0.0
239.654,0.0
239.723,0.0
239.793,0.0
239.862,0.0
239.932,0.0
240.001,0.0
240.07,0.0
240.14,0.0
240.209,9.994858406246761e-09
240.279,3.2354517126615546e-08
240.348,5.3627821038959765e-08
240.418,7.307556017578593e-08
240.487,8.885071038340359e-08
240.556,9.972999420381328e-08
240.626,1.0514072406756372e-07
240.695,1.0528547450041655e-07
240.765,1.0130491213671796e-07
240.834,9.390171023485543e-08
240.903,8.38809032028608e-08
240.973,7.191609699999565e-08
241.042,5.8337691793810975e-08
241.112,4.457929015019939e-08
241.181,3.1556034806247833e-08
241.25,1.9872338177948804e-08
241.32,1.0020244982732861e-08
241.389,2.2350525574226697e-09
241.458,0.0
241.528,0.0
241.597,0.0
241.666,0.0
241.736,0.0
241.805,0.0
241.874,0.0
241.943,5.691068514223258e-09
242.013,1.4767742634034193e-08
242.082,2.5305304036932732e-08
242.151,3.717241427588293e-08
242.221,5.029208206702812e-08
242.29,6.461796006783216e-08
242.359,8.003476414410906e-08
242.428,9.647003914981255e-08
242.498,1.1391676147673939e-07
242.567,1.323525133335214e-07
242.636,1.5189672006597846e-07
242.705,1.7258179448728135e-07
242.774,1.943774931006488e-07
242.844,2.172476814738221e-07
242.913,2.410409396571251e-07
242.982,2.654769107110034e-07
243.051,2.9039853348271987e-07
243.12,3.1564183935200263e-07
243.19,3.4101857168886624e-07
243.259,3.66399334957838e-07
243.328,3.9142439653216397e-07
243.397,4.1576459596928506e-07
243.466,4.391232247473051e-07
243.535,4.611862329561899e-07
243.605,4.817047138154234e-07
243.674,5.00546175036561e-07
243.743,5.176159807165548e-07
243.812,5.327697315096001e-07
243.881,5.458541077080996e-07
243.95,5.56754994360098e-07
244.019,5.653610943082097e-07
244.088,5.716155553103208e-07
244.158,5.754771018686693e-07
244.227,5.768484049239839e-07
244.296,5.756173994289196e-07
244.365,5.716909035407148e-07
244.434,5.649834837218966e-07
244.503,5.554587902063213e-07
244.572,5.431459706500717e-07
244.641,5.281040035496408e-07
244.71,5.10417350735082e-07
244.779,4.902186116086311e-07
244.848,4.67635601663569e-07
244.917,4.428279897428913e-07
244.986,4.15977895786905e-07
245.055,3.872176960619869e-07
245.124,3.5667204439293364e-07
245.193,3.244713504314436e-07
245.262,2.9074315136265844e-07
245.331,2.5569896757896354e-07
245.4,2.1958547456056232e-07
245.469,1.8261348070326164e-07
245.538,1.4503825033851374e-07
245.607,1.0711925724609343e-07
245.676,6.911741622385592e-08
245.745,3.134659898435396e-08
245.814,0.0
245.883,0.0
245.952,0.0
246.021,0.0
246.09,0.0
246.159,0.0
246.227,0.0
246.296,0.0
246.365,0.0
246.434,0.0
246.503,0.0
246.572,0.0
246.641,0.0
246.71,0.0
246.779,0.0
246.847,0.0
246.916,0.0
246.985,0.0
247.054,0.0
247.123,0.0
247.192,0.0
247.26,0.0
247.329,0.0
247.398,0.0
247.467,0.0
247.536,0.0
247.604,0.0
247.673,0.0
247.742,0.0
247.811,0.0
247.879,0.0
247.948,0.0
248.017,0.0
248.086,0.0
248.154,0.0
248.223,0.0
248.292,0.0
248.361,0.0
248.429,0.0
