237.496,0.0
237.566,2.7223040835539744e-07
237.636,0.0
237.705,0.0
237.775,0.0
237.845,6.64494849541889e-07
237.914,5.668342579823095e-07
237.984,3.4007628976761106e-07
238.054,1.5490075068375375e-07
238.123,0.0
238.193,0.0
238.263,0.0
238.332,0.0
238.402,0.0
238.471,0.0
238.541,4.853233111020793e-08
238.611,1.2502401400518653e-07
238.68,1.9138653173359476e-07
238.75,2.3347708924714275e-07
238.819,2.5875744955304637e-07
238.889,2.658824477945313e-07
238.958,2.5877166616642915e-07
239.028,2.3449803611517452e-07
239.097,1.880286353549923e-07
239.167,1.3171095739268014e-07
239.237,7.358786469291808e-08
239.306,2.1251411702772855e-08
239.376,0.0
239.445,0.0
239.515,0.0
239.584,0.0
239.654,0.0
239.723,0.0
239.793,0.0
239.862,0.0
239.932,0.0
240.001,0.0
240.07,0.0
240.14,1.8222293171908616e-08
240.209,4.4235515948915983e-08
240.279,6.899946075831895e-08
240.348,9.278207245700269e-08
240.418,1.1460496910867182e-07
240.487,1.3407810487740665e-07
240.556,1.4962925318681924e-07
240.626,1.6054527376079072e-07
240.695,1.67085424769733e-07
240.765,1.690529363028353e-07
240.834,1.6679039502660324e-07
240.903,1.6114996773906393e-07
240.973,1.5297935359003047e-07
241.042,1.4302531226577672e-07
241.112,1.3329201210978163e-07
241.181,1.2506730314577175e-07
241.25,1.1917670180352563e-07
241.32,1.1625358127640787e-07
241.389,1.1659944237234291e-07
241.458,1.1986682929484657e-07
241.528,1.2569831023090537e-07
241.597,1.3403408415190245e-07
241.666,1.448980475489076e-07
241.736,1.5832168517524019e-07
241.805,1.74137537672656e-07
241.874,1.9200135712386816e-07
241.943,2.1146030235665442e-07
242.013,2.3197306646176484e-07
242.082,2.5311440253921646e-07
242.151,2.7458439851829097e-07
242.221,2.961368339673938e-07
242.29,3.1757491866611275e-07
242.359,3.3871736294739726e-07
242.428,3.594145180272928e-07
242.498,3.7964644543853184e-07
242.567,3.9941711973988555e-07
242.636,4.1892134577942146e-07
242.705,4.3827151123912857e-07
242.774,4.574843272412014e-07
242.844,4.765537854863941e-07
242.913,4.953519303452468e-07
242.982,5.138532291004304e-07
243.051,5.320101390844357e-07
243.12,5.497457077884716e-07
243.19,5.669036032664971e-07
243.259,5.832618229476921e-07
243.328,5.983500897915586e-07
243.397,6.117741018542321e-07
243.466,6.232100442593921e-07
243.535,6.324246252884528e-07
243.605,6.392534912229548e-07
243.674,6.435978301365226e-07
243.743,6.453937699776228e-07
243.812,6.446009451223564e-07
243.881,6.412245670148001e-07
243.95,6.352660086567754e-07
244.019,6.267509835798049e-07
244.088,6.157162020389873e-07
244.158,6.02246392350646e-07
244.227,5.864483127635116e-07
244.296,5.684132123137786e-07
