LVL1_M1_P1.txt	LVL1_M1_P2.txt	LVL1_M1_P3.txt	LVL1_M2_P1.txt	LVL1_M2_P2.txt	LVL1_M2_P3.txt	LVL1_M3_P1.txt	LVL1_M3_P2.txt	LVL1_M3_P3.txt	LVL1_M4_P1.txt	LVL1_M4_P2.txt	LVL1_M4_P3.txt	LVL1_M5_P1.txt	LVL1_M5_P2.txt	LVL1_M5_P3.txt	LVL1_M6_P1.txt	LVL1_M6_P2.txt	LVL1_M6_P3.txt	LVL1_M7_P1.txt	LVL1_M7_P2.txt	LVL1_M7_P3.txt	LVL1_M8_P1.txt	LVL1_M8_P2.txt	LVL1_M8_P3.txt	LVL1_M9_P1.txt	LVL1_M9_P2.txt	LVL1_M9_P3.txt	LVL1_M10_P1.txt	LVL1_M10_P2.txt	LVL1_M10_P3.txt	LVL1_M11_P1.txt	LVL1_M11_P2.txt	LVL1_M11_P3.txt	LVL1_M12_P1.txt	LVL1_M12_P2.txt	LVL1_M12_P3.txt	LVL1_M13_P2.txt	LVL1_M13_P3.txt	LVL1_M14_P1.txt	LVL1_M14_P2.txt	LVL1_M14_P3.txt	LVL1_M15_P2.txt	LVL1_M15_P3.txt	LVL1_M16_P1.txt	LVL1_M16_P2.txt	LVL1_M16_P3.txt	LVL1_M17_P1.txt	LVL1_M17_P2.txt	LVL1_M17_P3.txt	LVL1_M18_P1.txt	LVL1_M18_P2.txt	LVL1_M18_P3.txt	LVL1_M19_P1.txt	LVL1_M19_P2.txt	LVL1_M19_P3.txt	LVL1_M20_P1.txt	LVL1_M20_P2.txt	LVL1_M20_P3.txt	LVL1_M21_P1.txt	LVL1_M21_P2.txt	LVL1_M22_P1.txt	LVL1_M22_P2.txt	LVL1_M22_P3.txt	LVL1_M23_P1.txt	LVL1_M23_P2.txt	LVL1_M23_P3.txt	LVL1_M24_P1.txt	LVL1_M24_P2.txt	LVL1_M24_P3.txt	LVL1_M26_P1.txt	LVL1_M26_P2.txt	LVL1_M26_P3.txt	LVL1_M27_P1.txt	LVL1_M27_P2.txt	LVL1_M27_P3.txt
7.456225e+03	4.027919e+03	7.949325e+03	4.460238e+03	4.463094e+03	4.578625e+03	3.863225e+03	3.005050e+03	5.461983e+03	4.417062e+03	5.174688e+03	6.009606e+03	6.371369e+03	8.466206e+03	8.220294e+03	6.671925e+03	5.546775e+03	8.127162e+03	6.621988e+03	5.355488e+03	5.723425e+03	1.018315e+04	1.169919e+04	7.647117e+03	9.063275e+03	1.134742e+04	1.134742e+04	1.313602e+04	1.085474e+04	1.157404e+04	1.205074e+04	1.046896e+04	1.818753e+04	4.071100e+03	3.966344e+03	3.681738e+03	1.114835e+04	9.556862e+03	9.234950e+03	8.347000e+03	8.399438e+03	1.014303e+04	8.434181e+03	9.373533e+03	8.403188e+03	9.699750e+03	8.194038e+03	7.151775e+03	1.015500e+04	7.248158e+03	8.009469e+03	1.066357e+04	8.932400e+03	9.627562e+03	1.087915e+04	6.789125e+03	5.359106e+03	7.364744e+03	9.846575e+03	1.146477e+04	7.491663e+03	8.367006e+03	6.391287e+03	2.981442e+03	1.746325e+03	2.906206e+03	3.794406e+03	3.033162e+03	3.426167e+03	3.895483e+03	3.781525e+03	3.826000e+03	2.869208e+03	3.387150e+03	2.636375e+03
1.128473e+04	6.086169e+03	1.157858e+04	7.677487e+03	7.440844e+03	7.162625e+03	7.389225e+03	5.358050e+03	9.037650e+03	7.098062e+03	8.683438e+03	9.732856e+03	9.764369e+03	1.283296e+04	1.258329e+04	1.213842e+04	1.014377e+04	1.357441e+04	9.838987e+03	8.461987e+03	9.008925e+03	1.553915e+04	1.722569e+04	1.248978e+04	1.339561e+04	1.589542e+04	1.589542e+04	1.715902e+04	1.522407e+04	1.583504e+04	1.471474e+04	1.224671e+04	2.121803e+04	5.956850e+03	5.962594e+03	5.757988e+03	1.569635e+04	1.500436e+04	1.312395e+04	1.366033e+04	1.254794e+04	1.460770e+04	1.319318e+04	1.342920e+04	1.203669e+04	1.585575e+04	1.299854e+04	1.015277e+04	1.478100e+04	1.041216e+04	1.270172e+04	1.536157e+04	1.328907e+04	1.476656e+04	1.557015e+04	1.167679e+04	7.485606e+03	1.185049e+04	1.369957e+04	1.629677e+04	1.208916e+04	1.242426e+04	9.358788e+03	4.917108e+03	2.854325e+03	4.793456e+03	6.234156e+03	5.304163e+03	5.834500e+03	6.052483e+03	5.863525e+03	5.791333e+03	4.407208e+03	5.196150e+03	3.824375e+03
1.487623e+04	8.056419e+03	1.509258e+04	1.039774e+04	9.836094e+03	9.376292e+03	1.019722e+04	7.361050e+03	1.191132e+04	9.307062e+03	1.142869e+04	1.300561e+04	1.275212e+04	1.677371e+04	1.636354e+04	1.623592e+04	1.366927e+04	1.770241e+04	1.285374e+04	1.127474e+04	1.168317e+04	2.003415e+04	2.222969e+04	1.643545e+04	1.754661e+04	2.013642e+04	2.013642e+04	2.065002e+04	1.890307e+04	1.979054e+04	1.779874e+04	1.467746e+04	2.483203e+04	7.868100e+03	7.805594e+03	7.671488e+03	1.951235e+04	1.945936e+04	1.633745e+04	1.801900e+04	1.635494e+04	1.850270e+04	1.714093e+04	1.693853e+04	1.514069e+04	2.099575e+04	1.703054e+04	1.316477e+04	1.903000e+04	1.312716e+04	1.660622e+04	1.915758e+04	1.672707e+04	1.877006e+04	1.930815e+04	1.556346e+04	9.599606e+03	1.545199e+04	1.704658e+04	2.061478e+04	1.559716e+04	1.581476e+04	1.216029e+04	6.934775e+03	3.895825e+03	6.883206e+03	8.538156e+03	7.291662e+03	7.965167e+03	7.778150e+03	7.768525e+03	7.163000e+03	5.293208e+03	6.326150e+03	4.479375e+03
1.337598e+04	7.351919e+03	1.386283e+04	8.857237e+03	8.557844e+03	8.530625e+03	8.233225e+03	6.041050e+03	1.036732e+04	8.228812e+03	9.909938e+03	1.143211e+04	1.156012e+04	1.523571e+04	1.454179e+04	1.320942e+04	1.121677e+04	1.506666e+04	1.183599e+04	1.003549e+04	1.044817e+04	1.766715e+04	2.032869e+04	1.392412e+04	1.614927e+04	1.898792e+04	1.898792e+04	2.043702e+04	1.797907e+04	1.896904e+04	1.816024e+04	1.533396e+04	2.607353e+04	7.045350e+03	6.889344e+03	6.607488e+03	1.830335e+04	1.663386e+04	1.530095e+04	1.535267e+04	1.448994e+04	1.713170e+04	1.481818e+04	1.570853e+04	1.430519e+04	1.766375e+04	1.477304e+04	1.173877e+04	1.748100e+04	1.193816e+04	1.436047e+04	1.751958e+04	1.523407e+04	1.654806e+04	1.760315e+04	1.276546e+04	8.804606e+03	1.342524e+04	1.565857e+04	1.865878e+04	1.320366e+04	1.419726e+04	1.095779e+04	6.010108e+03	3.466325e+03	5.815456e+03	7.053406e+03	5.801163e+03	6.406167e+03	6.466150e+03	6.361525e+03	6.033333e+03	4.378875e+03	5.185150e+03	3.704375e+03
9.451725e+03	5.215919e+03	1.001058e+04	5.762238e+03	5.748344e+03	5.980625e+03	4.839225e+03	3.869050e+03	6.916983e+03	5.713812e+03	6.660688e+03	7.851106e+03	8.220369e+03	1.087546e+04	1.039554e+04	8.220925e+03	6.999775e+03	1.001966e+04	8.512987e+03	6.817488e+03	7.236925e+03	1.252715e+04	1.490619e+04	9.402783e+03	1.150794e+04	1.442217e+04	1.442217e+04	1.633402e+04	1.368807e+04	1.441304e+04	1.496174e+04	1.333596e+04	2.278353e+04	5.130100e+03	4.886344e+03	4.455238e+03	1.342935e+04	1.130636e+04	1.113245e+04	1.020033e+04	1.009044e+04	1.256970e+04	1.009918e+04	1.163920e+04	1.062969e+04	1.128875e+04	1.015904e+04	8.424775e+03	1.265400e+04	8.775825e+03	9.691719e+03	1.305907e+04	1.086740e+04	1.162506e+04	1.312015e+04	8.274792e+03	6.500106e+03	9.002744e+03	1.172657e+04	1.370577e+04	8.813662e+03	1.017276e+04	7.906287e+03	3.921775e+03	2.214825e+03	3.777706e+03	4.557406e+03	3.631662e+03	3.949833e+03	4.483150e+03	4.336525e+03	4.256333e+03	3.050875e+03	3.649650e+03	2.880375e+03
7.107725e+03	3.778919e+03	7.526825e+03	4.082238e+03	4.058844e+03	4.440958e+03	3.511225e+03	2.802050e+03	5.153983e+03	4.078562e+03	4.804688e+03	5.684106e+03	6.176619e+03	8.212956e+03	7.904544e+03	5.716925e+03	4.961775e+03	7.259913e+03	6.349988e+03	4.958738e+03	5.418175e+03	9.577150e+03	1.119694e+04	7.165450e+03	8.497275e+03	1.093642e+04	1.093642e+04	1.290902e+04	1.044674e+04	1.129404e+04	1.212324e+04	1.092546e+04	1.827853e+04	3.695350e+03	3.588344e+03	3.138988e+03	1.024135e+04	8.067862e+03	8.397950e+03	7.454667e+03	7.518438e+03	9.463700e+03	7.491931e+03	8.872533e+03	8.108688e+03	8.187750e+03	7.517538e+03	6.396775e+03	9.793000e+03	6.666158e+03	7.096969e+03	1.015557e+04	8.403733e+03	8.772562e+03	9.761150e+03	5.894792e+03	4.879106e+03	6.608994e+03	9.283575e+03	1.019177e+04	6.695663e+03	7.709506e+03	5.865787e+03	2.593442e+03	1.431325e+03	2.457456e+03	3.027906e+03	2.391162e+03	2.680833e+03	3.501150e+03	3.307525e+03	3.476333e+03	2.539542e+03	3.095650e+03	2.474375e+03
5.865725e+03	3.026669e+03	6.163825e+03	3.280488e+03	3.284844e+03	3.656625e+03	2.846225e+03	2.211050e+03	4.167317e+03	3.344812e+03	3.846938e+03	4.526106e+03	5.035369e+03	6.568456e+03	6.608544e+03	4.641925e+03	3.980275e+03	5.905913e+03	5.245738e+03	3.962988e+03	4.428425e+03	7.801150e+03	9.471694e+03	5.862450e+03	6.826275e+03	8.974919e+03	8.974919e+03	1.058202e+04	8.732742e+03	9.271037e+03	9.998237e+03	9.377463e+03	1.514403e+04	3.177350e+03	3.043844e+03	2.608238e+03	8.367350e+03	6.808862e+03	7.063450e+03	6.068000e+03	6.167938e+03	7.829367e+03	6.240931e+03	7.398200e+03	6.749188e+03	6.617750e+03	6.140037e+03	5.354775e+03	7.740000e+03	5.581825e+03	5.719219e+03	8.293075e+03	6.939733e+03	7.280562e+03	8.146150e+03	4.910792e+03	4.043356e+03	5.411994e+03	7.744575e+03	8.439775e+03	5.521663e+03	6.345506e+03	4.876287e+03	2.311442e+03	1.329325e+03	2.133706e+03	2.695656e+03	2.215162e+03	2.431500e+03	3.035483e+03	2.838525e+03	3.100333e+03	2.360208e+03	2.807150e+03	2.384375e+03
5.002225e+03	2.601169e+03	5.366325e+03	2.816988e+03	2.865594e+03	3.151292e+03	2.468225e+03	1.922050e+03	3.630650e+03	2.867562e+03	3.331938e+03	3.873856e+03	4.385619e+03	5.808706e+03	5.857044e+03	3.924425e+03	3.481275e+03	5.090163e+03	4.618738e+03	3.377238e+03	3.833675e+03	6.672150e+03	8.135694e+03	4.993783e+03	5.851275e+03	7.747419e+03	7.747419e+03	9.225025e+03	7.575075e+03	8.022038e+03	8.660737e+03	8.166463e+03	1.288753e+04	2.550850e+03	2.438094e+03	2.168988e+03	7.247350e+03	5.642362e+03	6.162950e+03	5.280333e+03	5.369438e+03	6.751033e+03	5.324681e+03	6.482533e+03	5.791188e+03	5.709750e+03	5.259037e+03	4.740775e+03	6.713000e+03	4.902492e+03	4.937969e+03	7.357575e+03	6.035400e+03	6.264062e+03	7.277150e+03	4.337125e+03	3.580356e+03	4.733744e+03	7.021575e+03	7.314775e+03	4.915663e+03	5.575756e+03	4.280287e+03	1.785108e+03	9.653250e+02	1.684706e+03	2.155906e+03	1.694162e+03	1.945833e+03	2.795817e+03	2.570525e+03	2.871000e+03	2.247208e+03	2.693650e+03	2.313375e+03
4.620475e+03	2.375669e+03	4.792075e+03	2.460988e+03	2.532094e+03	2.779625e+03	2.156225e+03	1.742050e+03	3.238650e+03	2.579312e+03	2.960938e+03	3.425856e+03	3.883869e+03	5.216706e+03	5.160544e+03	3.450425e+03	3.077775e+03	4.477913e+03	4.158738e+03	2.985238e+03	3.425175e+03	5.865150e+03	7.292694e+03	4.475117e+03	5.207942e+03	6.992169e+03	6.992169e+03	8.285025e+03	6.805075e+03	7.168538e+03	7.744238e+03	7.434213e+03	1.155153e+04	2.342100e+03	2.271094e+03	1.974987e+03	6.540350e+03	5.228362e+03	5.538450e+03	4.728667e+03	4.842438e+03	6.019033e+03	4.781681e+03	5.821533e+03	5.307688e+03	5.084750e+03	4.674037e+03	4.323775e+03	5.960000e+03	4.328158e+03	4.442219e+03	6.578075e+03	5.439067e+03	5.673562e+03	6.506150e+03	3.913125e+03	3.313356e+03	4.338994e+03	6.231575e+03	6.683775e+03	4.577163e+03	5.117256e+03	3.955787e+03	1.743442e+03	9.673250e+02	1.676206e+03	2.035906e+03	1.698162e+03	1.913833e+03	2.672483e+03	2.517525e+03	2.821667e+03	2.178542e+03	2.656650e+03	2.396375e+03
4.235225e+03	2.107419e+03	4.391075e+03	2.249738e+03	2.276844e+03	2.562958e+03	2.061225e+03	1.568050e+03	2.963983e+03	2.336812e+03	2.742938e+03	3.119856e+03	3.502619e+03	4.770206e+03	4.834294e+03	3.178925e+03	2.875275e+03	4.155163e+03	3.836488e+03	2.730238e+03	3.092675e+03	5.310150e+03	6.691444e+03	4.156783e+03	4.730608e+03	6.374419e+03	6.374419e+03	7.589025e+03	6.187075e+03	6.609538e+03	7.193738e+03	6.700712e+03	1.039553e+04	2.119350e+03	2.014094e+03	1.804987e+03	6.001350e+03	4.633362e+03	5.160450e+03	4.378000e+03	4.565438e+03	5.545367e+03	4.467931e+03	5.340533e+03	4.825188e+03	4.641750e+03	4.346537e+03	4.002775e+03	5.758000e+03	4.094825e+03	4.109969e+03	6.000075e+03	5.041733e+03	5.283062e+03	5.907150e+03	3.683792e+03	3.053606e+03	3.904994e+03	5.763575e+03	6.129775e+03	4.261163e+03	4.737256e+03	3.529287e+03	1.523108e+03	8.273250e+02	1.413956e+03	1.862906e+03	1.561662e+03	1.690167e+03	2.575483e+03	2.384525e+03	2.692667e+03	2.078542e+03	2.510150e+03	2.244375e+03
3.909225e+03	1.982169e+03	4.074575e+03	2.123488e+03	2.128844e+03	2.414292e+03	1.921225e+03	1.474050e+03	2.790317e+03	2.198562e+03	2.550938e+03	2.970856e+03	3.381119e+03	4.482706e+03	4.477794e+03	2.910925e+03	2.680275e+03	3.869913e+03	3.542238e+03	2.541988e+03	2.916675e+03	5.049150e+03	6.295694e+03	3.898783e+03	4.328608e+03	5.922419e+03	5.922419e+03	7.181025e+03	5.849075e+03	6.083038e+03	6.714238e+03	6.306212e+03	9.699025e+03	2.059600e+03	1.996844e+03	1.697737e+03	5.577350e+03	4.480862e+03	4.930950e+03	4.129667e+03	4.232438e+03	5.161033e+03	4.252681e+03	5.047200e+03	4.504688e+03	4.336750e+03	4.119037e+03	3.742775e+03	5.148000e+03	3.887492e+03	3.909719e+03	5.741575e+03	4.745400e+03	5.063062e+03	5.509150e+03	3.443125e+03	2.815106e+03	3.655494e+03	5.413575e+03	5.714775e+03	4.042163e+03	4.543756e+03	3.290787e+03	1.456775e+03	8.348250e+02	1.375706e+03	1.817906e+03	1.520162e+03	1.673833e+03	2.475150e+03	2.290525e+03	2.645667e+03	2.064875e+03	2.544150e+03	2.175375e+03
3.775725e+03	1.913919e+03	3.893075e+03	2.038488e+03	2.066844e+03	2.266292e+03	1.898225e+03	1.419050e+03	2.651650e+03	2.036312e+03	2.408188e+03	2.779106e+03	3.162869e+03	4.257206e+03	4.310794e+03	2.810425e+03	2.517775e+03	3.708413e+03	3.372988e+03	2.409988e+03	2.771925e+03	4.797150e+03	5.934694e+03	3.712783e+03	4.151275e+03	5.660669e+03	5.660669e+03	6.715025e+03	5.595408e+03	5.825038e+03	6.295738e+03	6.083712e+03	8.959025e+03	1.814100e+03	1.773594e+03	1.560737e+03	5.243350e+03	4.091863e+03	4.652950e+03	3.969667e+03	3.978938e+03	4.988367e+03	4.052181e+03	4.786533e+03	4.304188e+03	4.078750e+03	3.857037e+03	3.653775e+03	4.818000e+03	3.747825e+03	3.720969e+03	5.539575e+03	4.473400e+03	4.713062e+03	5.220150e+03	3.212792e+03	2.827856e+03	3.505744e+03	5.320575e+03	5.520775e+03	3.925663e+03	4.345756e+03	3.192787e+03	1.314775e+03	6.883250e+02	1.242206e+03	1.613406e+03	1.338662e+03	1.545167e+03	2.466817e+03	2.335525e+03	2.652000e+03	2.044542e+03	2.499150e+03	2.308375e+03
3.593725e+03	1.738169e+03	3.760325e+03	1.910738e+03	1.949344e+03	2.201625e+03	1.775225e+03	1.366050e+03	2.578983e+03	1.985812e+03	2.267938e+03	2.624606e+03	2.994369e+03	4.061456e+03	4.101544e+03	2.612925e+03	2.413275e+03	3.522663e+03	3.163238e+03	2.318738e+03	2.608425e+03	4.685150e+03	5.681194e+03	3.533783e+03	3.962942e+03	5.319419e+03	5.319419e+03	6.385025e+03	5.320075e+03	5.487038e+03	6.072738e+03	5.702212e+03	8.573025e+03	1.753600e+03	1.677844e+03	1.434737e+03	4.911350e+03	3.888863e+03	4.453950e+03	3.817667e+03	3.815938e+03	4.701033e+03	3.862181e+03	4.561200e+03	4.158188e+03	3.868750e+03	3.634037e+03	3.468775e+03	4.710000e+03	3.567492e+03	3.529719e+03	5.209575e+03	4.264400e+03	4.493062e+03	5.092150e+03	3.148458e+03	2.593856e+03	3.300494e+03	4.959575e+03	5.208775e+03	3.667663e+03	4.114756e+03	3.045787e+03	1.246775e+03	6.658250e+02	1.194206e+03	1.583656e+03	1.352162e+03	1.503833e+03	2.359483e+03	2.317525e+03	2.545667e+03	2.012208e+03	2.426150e+03	2.188375e+03
3.529475e+03	1.703669e+03	3.643825e+03	1.867488e+03	1.896094e+03	2.150292e+03	1.795225e+03	1.346050e+03	2.473983e+03	1.892062e+03	2.218188e+03	2.553606e+03	2.957369e+03	3.900956e+03	4.038044e+03	2.561425e+03	2.282275e+03	3.370913e+03	3.110988e+03	2.289488e+03	2.489175e+03	4.451150e+03	5.474444e+03	3.385117e+03	3.808275e+03	5.157919e+03	5.157919e+03	6.333025e+03	5.057408e+03	5.314038e+03	5.862738e+03	5.510462e+03	8.271025e+03	1.695100e+03	1.686344e+03	1.421237e+03	4.719350e+03	3.769863e+03	4.385450e+03	3.728667e+03	3.774438e+03	4.455033e+03	3.797431e+03	4.442200e+03	4.005688e+03	3.849750e+03	3.615537e+03	3.440775e+03	4.544000e+03	3.418158e+03	3.436969e+03	5.076075e+03	4.254733e+03	4.409562e+03	5.090150e+03	3.062792e+03	2.578106e+03	3.270744e+03	4.986575e+03	5.034775e+03	3.637663e+03	4.056756e+03	3.017287e+03	1.274775e+03	7.058250e+02	1.201706e+03	1.579906e+03	1.319162e+03	1.495833e+03	2.374817e+03	2.204525e+03	2.614333e+03	1.973542e+03	2.504150e+03	2.274375e+03
3.341225e+03	1.623419e+03	3.432325e+03	1.769488e+03	1.801344e+03	2.071292e+03	1.670225e+03	1.295050e+03	2.410650e+03	1.853312e+03	2.160188e+03	2.497106e+03	2.838869e+03	3.847706e+03	3.863544e+03	2.477925e+03	2.303275e+03	3.235413e+03	2.988738e+03	2.171738e+03	2.448175e+03	4.324150e+03	5.270194e+03	3.305783e+03	3.590608e+03	4.999419e+03	4.999419e+03	6.063025e+03	4.965075e+03	5.201538e+03	5.667238e+03	5.318962e+03	7.853525e+03	1.668600e+03	1.651344e+03	1.359237e+03	4.599350e+03	3.764863e+03	4.194950e+03	3.574000e+03	3.609938e+03	4.365367e+03	3.691181e+03	4.343200e+03	3.889688e+03	3.797750e+03	3.437537e+03	3.391775e+03	4.464000e+03	3.353825e+03	3.305219e+03	4.928575e+03	4.183067e+03	4.268062e+03	4.950150e+03	2.901458e+03	2.502356e+03	3.087494e+03	4.855575e+03	4.953775e+03	3.547663e+03	3.935756e+03	2.959287e+03	1.177108e+03	6.113250e+02	1.096956e+03	1.482406e+03	1.286662e+03	1.442500e+03	2.373817e+03	2.226525e+03	2.469667e+03	1.941542e+03	2.400150e+03	2.298375e+03
3.280975e+03	1.576169e+03	3.335325e+03	1.802488e+03	1.783594e+03	2.007625e+03	1.590225e+03	1.185050e+03	2.382983e+03	1.770062e+03	2.126438e+03	2.392606e+03	2.795119e+03	3.739956e+03	3.834794e+03	2.440425e+03	2.261275e+03	3.196413e+03	2.978488e+03	2.117988e+03	2.387425e+03	4.192150e+03	5.191194e+03	3.268783e+03	3.543608e+03	4.864419e+03	4.864419e+03	5.911025e+03	4.821742e+03	5.002538e+03	5.467238e+03	5.164212e+03	7.659525e+03	1.628600e+03	1.556594e+03	1.346987e+03	4.674350e+03	3.645363e+03	4.266950e+03	3.581667e+03	3.520938e+03	4.344367e+03	3.614431e+03	4.207200e+03	3.839188e+03	3.589750e+03	3.485037e+03	3.255775e+03	4.412000e+03	3.326825e+03	3.258969e+03	4.758075e+03	3.980733e+03	4.284562e+03	4.878150e+03	2.852125e+03	2.378606e+03	3.037744e+03	4.921575e+03	4.844775e+03	3.495663e+03	3.842506e+03	2.791287e+03	1.080442e+03	5.643250e+02	1.038956e+03	1.395906e+03	1.108662e+03	1.301500e+03	2.273483e+03	2.099525e+03	2.453333e+03	1.982875e+03	2.351150e+03	2.252375e+03
3.222475e+03	1.578169e+03	3.330325e+03	1.701988e+03	1.703594e+03	1.956292e+03	1.647225e+03	1.179050e+03	2.339650e+03	1.766812e+03	2.059688e+03	2.321106e+03	2.689619e+03	3.657206e+03	3.698794e+03	2.336425e+03	2.193775e+03	3.152663e+03	2.888488e+03	1.992738e+03	2.339925e+03	4.020150e+03	4.965694e+03	3.160117e+03	3.455942e+03	4.691169e+03	4.691169e+03	5.852025e+03	4.672075e+03	4.823038e+03	5.471238e+03	5.017962e+03	7.285025e+03	1.577350e+03	1.553344e+03	1.337487e+03	4.453350e+03	3.577363e+03	4.096950e+03	3.422667e+03	3.521438e+03	4.202367e+03	3.586181e+03	4.168200e+03	3.710188e+03	3.476750e+03	3.383037e+03	3.417775e+03	4.333000e+03	3.272158e+03	3.274219e+03	4.704575e+03	3.976733e+03	4.188562e+03	4.843150e+03	2.833792e+03	2.418106e+03	3.023494e+03	4.690575e+03	4.873775e+03	3.425663e+03	3.820756e+03	2.779787e+03	1.139775e+03	6.043250e+02	1.099956e+03	1.465156e+03	1.200662e+03	1.380167e+03	2.302817e+03	2.243525e+03	2.486000e+03	2.002208e+03	2.428150e+03	2.274375e+03
3.252725e+03	1.629169e+03	3.318325e+03	1.692738e+03	1.720344e+03	1.928958e+03	1.591225e+03	1.262050e+03	2.271317e+03	1.716312e+03	2.008688e+03	2.311106e+03	2.639619e+03	3.573206e+03	3.713294e+03	2.315925e+03	2.139275e+03	3.155913e+03	2.850988e+03	2.021238e+03	2.320925e+03	4.193150e+03	4.960444e+03	3.154117e+03	3.458942e+03	4.662419e+03	4.662419e+03	5.723025e+03	4.625408e+03	4.676538e+03	5.391738e+03	5.015212e+03	7.334025e+03	1.507350e+03	1.500844e+03	1.295987e+03	4.335350e+03	3.494863e+03	4.024450e+03	3.405000e+03	3.355938e+03	4.125033e+03	3.453431e+03	4.029533e+03	3.635188e+03	3.481750e+03	3.243537e+03	3.202775e+03	4.259000e+03	3.211492e+03	3.137219e+03	4.564075e+03	3.874067e+03	4.015562e+03	4.643150e+03	2.838125e+03	2.422106e+03	2.970494e+03	4.722575e+03	4.637775e+03	3.392663e+03	3.786006e+03	2.876787e+03	1.130775e+03	6.218250e+02	1.060956e+03	1.421906e+03	1.219662e+03	1.386833e+03	2.339150e+03	2.119525e+03	2.532000e+03	2.028875e+03	2.493150e+03	2.236375e+03
3.239225e+03	1.527419e+03	3.236575e+03	1.661238e+03	1.655344e+03	1.864292e+03	1.595225e+03	1.160050e+03	2.284650e+03	1.698062e+03	1.985688e+03	2.283606e+03	2.601369e+03	3.523956e+03	3.584544e+03	2.296425e+03	2.125775e+03	3.040163e+03	2.749488e+03	1.967738e+03	2.269675e+03	3.928150e+03	4.857194e+03	3.048117e+03	3.328275e+03	4.570169e+03	4.570169e+03	5.487025e+03	4.606408e+03	4.683038e+03	5.376238e+03	5.006962e+03	7.199525e+03	1.512600e+03	1.552344e+03	1.281737e+03	4.302350e+03	3.424863e+03	4.028950e+03	3.310667e+03	3.382938e+03	4.117367e+03	3.404931e+03	4.026200e+03	3.516188e+03	3.459750e+03	3.295037e+03	3.110775e+03	4.057000e+03	3.145825e+03	3.115719e+03	4.454575e+03	3.854733e+03	3.961062e+03	4.574150e+03	2.744125e+03	2.346106e+03	2.931494e+03	4.643575e+03	4.745775e+03	3.372163e+03	3.721506e+03	2.699287e+03	1.169775e+03	6.253250e+02	1.095706e+03	1.473906e+03	1.256662e+03	1.444833e+03	2.313817e+03	2.162525e+03	2.498000e+03	2.012875e+03	2.423650e+03	2.319375e+03
3.116725e+03	1.479169e+03	3.146325e+03	1.644238e+03	1.670094e+03	1.838292e+03	1.514225e+03	1.207050e+03	2.224650e+03	1.675062e+03	1.950688e+03	2.241606e+03	2.596119e+03	3.519456e+03	3.570794e+03	2.293425e+03	2.120275e+03	3.004663e+03	2.765238e+03	1.927488e+03	2.253675e+03	3.897150e+03	4.801444e+03	3.000783e+03	3.267942e+03	4.457919e+03	4.457919e+03	5.410025e+03	4.514742e+03	4.541538e+03	5.152238e+03	4.896212e+03	7.072025e+03	1.424100e+03	1.383094e+03	1.190737e+03	4.192350e+03	3.321363e+03	3.867450e+03	3.257333e+03	3.302438e+03	3.949367e+03	3.361931e+03	3.900867e+03	3.412188e+03	3.367750e+03	3.129037e+03	3.137775e+03	4.099000e+03	3.051492e+03	3.012969e+03	4.457075e+03	3.784400e+03	3.959562e+03	4.480150e+03	2.764125e+03	2.321356e+03	2.842744e+03	4.463575e+03	4.455775e+03	3.346163e+03	3.617756e+03	2.716287e+03	1.069442e+03	5.623250e+02	1.004456e+03	1.376156e+03	1.124662e+03	1.343500e+03	2.331817e+03	2.177525e+03	2.545667e+03	2.039542e+03	2.448650e+03	2.253375e+03
3.025225e+03	1.417169e+03	3.092325e+03	1.668738e+03	1.654344e+03	1.894292e+03	1.595225e+03	1.250050e+03	2.217317e+03	1.677312e+03	1.945188e+03	2.261106e+03	2.660619e+03	3.518956e+03	3.498044e+03	2.209925e+03	2.104775e+03	3.040913e+03	2.718738e+03	1.983988e+03	2.220425e+03	3.973150e+03	4.771944e+03	3.067117e+03	3.262942e+03	4.450669e+03	4.450669e+03	5.362025e+03	4.430408e+03	4.541538e+03	5.242738e+03	4.770212e+03	6.973525e+03	1.395350e+03	1.348094e+03	1.142737e+03	4.208350e+03	3.284863e+03	3.778450e+03	3.136667e+03	3.183938e+03	3.873367e+03	3.338681e+03	3.749200e+03	3.504688e+03	3.233750e+03	3.150537e+03	3.141775e+03	3.923000e+03	3.015492e+03	2.965219e+03	4.346575e+03	3.701067e+03	3.886062e+03	4.442150e+03	2.704458e+03	2.277356e+03	2.783494e+03	4.404575e+03	4.564775e+03	3.210163e+03	3.605256e+03	2.718787e+03	1.053775e+03	5.338250e+02	9.899562e+02	1.307406e+03	1.098162e+03	1.302500e+03	2.305483e+03	2.092525e+03	2.502667e+03	1.971208e+03	2.383650e+03	2.156375e+03
