237.496,1.0484965976883109e-06
237.566,0.0
237.636,0.0
237.705,0.0
237.775,3.520686018395677e-07
237.845,4.897296111820283e-07
237.914,1.5444699319683098e-07
237.984,0.0
238.054,0.0
238.123,0.0
238.193,9.496411869020494e-08
238.263,1.9087127947801547e-07
238.332,2.065831673871232e-07
238.402,1.5630997173781795e-07
238.471,1.1482907412040009e-07
238.541,9.54207606467908e-08
238.611,8.391973944292313e-08
238.68,6.885477890161895e-08
238.75,4.754029913525204e-08
238.819,2.8009270193186927e-08
238.889,9.358495103634977e-09
238.958,0.0
239.028,0.0
239.097,0.0
239.167,0.0
239.237,0.0
239.306,0.0
239.376,0.0
239.445,0.0
239.515,0.0
239.584,0.0
239.654,0.0
239.723,0.0
239.793,0.0
239.862,0.0
239.932,0.0
240.001,0.0
240.07,1.1701075546869811e-08
240.14,4.574042094770292e-08
240.209,7.850036702735541e-08
240.279,1.0851813737699445e-07
240.348,1.3638681683052278e-07
240.418,1.6145322510711624e-07
240.487,1.831472165220106e-07
240.556,2.0009902669958697e-07
240.626,2.1161876362663677e-07
240.695,2.17863283662098e-07
240.765,2.1991235264670682e-07
240.834,2.183028718836127e-07
240.903,2.1383171710462375e-07
240.973,2.0705656951665293e-07
241.042,1.983646157086515e-07
241.112,1.891471099175485e-07
241.181,1.803234990457001e-07
241.25,1.723774888769967e-07
241.32,1.6566854676832696e-07
241.389,1.6034147170426838e-07
241.458,1.560237573591348e-07
241.528,1.5236310812206896e-07
241.597,1.4927377816180882e-07
241.666,1.467415738641617e-07
241.736,1.4475731313269465e-07
241.805,1.4319940103706474e-07
241.874,1.4184069181480453e-07
241.943,1.40364363670612e-07
242.013,1.383872358406387e-07
242.082,1.3557175042907445e-07
242.151,1.3168327120502534e-07
242.221,1.2656153924692356e-07
242.29,1.2011409962978882e-07
242.359,1.1232678494682543e-07
242.428,1.0321230659397436e-07
242.498,9.285352715479244e-08
242.567,8.136098516732936e-08
242.636,6.901134426037451e-08
242.705,5.6016091023129594e-08
242.774,4.254328736408907e-08
242.844,2.872846464283117e-08
242.913,1.4587624217142915e-08
242.982,3.401789920252873e-11
243.051,0.0
243.12,0.0
243.19,0.0
243.259,0.0
243.328,0.0
243.397,0.0
243.466,0.0
243.535,0.0
243.605,0.0
243.674,0.0
243.743,0.0
243.812,0.0
243.881,0.0
243.95,0.0
244.019,0.0
244.088,0.0
244.158,0.0
244.227,0.0
244.296,0.0
244.365,0.0
244.434,0.0
244.503,0.0
244.572,0.0
244.641,0.0
244.71,0.0
244.779,0.0
244.848,0.0
244.917,0.0
244.986,0.0
245.055,0.0
245.124,0.0
245.193,0.0
245.262,0.0
245.331,0.0
245.4,0.0
245.469,0.0
245.538,0.0
245.607,0.0
245.676,0.0
245.745,0.0
245.814,0.0
245.883,0.0
245.952,1.4817509773036882e-08
246.021,3.8136284306115864e-08
246.09,6.144321471597996e-08
246.159,8.460780665372684e-08
246.227,1.0750159876187922e-07
246.296,1.2999621031255986e-07
246.365,1.5196803053280133e-07
246.434,1.732934676827315e-07
246.503,1.9386869307204002e-07
246.572,2.136212718287518e-07
246.641,2.3249213371851517e-07
246.71,2.504271194967591e-07
246.779,2.674020810335104e-07
246.847,2.8340744119007774e-07
246.916,2.984337529202126e-07
246.985,3.1245591179415673e-07
247.054,3.2540927574589993e-07
247.123,3.372202820272797e-07
247.192,3.478366628592429e-07
247.26,3.572435236345219e-07
247.329,3.6542801968580104e-07
247.398,3.723744211164317e-07
247.467,3.78102566033984e-07
247.536,3.826574956318882e-07
247.604,3.861225140504774e-07
