UV1,UV2,VIS,NIR
967.225,1282.75,5228.7,2781.25
962.225,1265.75,5129.7,2946.25
875.225,1306.75,5057.7,2864.25
936.225,1381.75,5063.7,2838.25
971.225,1296.75,5118.7,2842.25
924.225,1330.75,5136.7,2922.25
935.225,1371.75,5123.7,2823.25
914.225,1356.75,5041.7,2830.25
956.225,1357.75,4894.7,2919.25
916.225,1259.75,5065.7,2969.25
848.225,1352.75,5000.7,2885.25
900.225,1252.75,4926.7,2863.25
913.225,1341.75,4937.7,2981.25
926.225,1297.75,4937.7,2969.25
918.225,1316.75,5069.7,2980.25
880.225,1321.75,4952.7,2924.25
892.225,1355.75,4925.7,3071.25
939.225,1339.75,4903.7,3026.25
911.225,1311.75,4851.7,3088.25
923.225,1317.75,4847.7,3072.25
942.225,1231.75,4998.7,3116.25
910.225,1350.75,4945.7,3311.25
886.225,1308.75,4942.7,3247.25
870.225,1336.75,4968.7,3400.25
966.225,1253.75,5002.7,3518.25
871.225,1334.75,4963.7,3664.25
945.225,1232.75,4787.7,3803.25
947.225,1269.75,4797.7,4057.25
859.225,1263.75,4876.7,4482.25
937.225,1329.75,4859.7,5139.25
856.225,1326.75,4770.7,6674.25
915.225,1261.75,4814.7,7909.25
914.225,1253.75,4893.7,7752.25
920.225,1276.75,4832.7,6495.25
865.225,1275.75,4768.7,5819.25
966.225,1336.75,4765.7,5111.25
898.225,1257.75,4803.7,4764.25
873.225,1249.75,4845.7,4514.25
850.225,1279.75,4844.7,4185.25
913.225,1326.75,4862.7,3885.25
875.225,1255.75,4895.7,3751.25
899.225,1271.75,5038.7,3632.25
937.225,1333.75,4921.7,3517.25
1001.225,1268.75,5014.7,3340.25
893.225,1308.75,4989.7,3208.25
896.225,1298.75,4810.7,3259.25
940.225,1222.75,4887.7,3082.25
877.225,1243.75,4889.7,3088.25
959.225,1253.75,4771.7,3076.25
981.225,1265.75,5063.7,3008.25
952.225,1300.75,4967.7,3009.25
900.225,1304.75,4940.7,2851.25
919.225,1298.75,5027.7,2828.25
1024.225,1299.75,5050.7,2816.25
943.225,1285.75,4946.7,2812.25
928.225,1331.75,5002.7,2730.25
986.225,1287.75,5170.7,2729.25
1080.225,1268.75,5140.7,2716.25
1110.225,1244.75,5103.7,2764.25
1032.225,1295.75,5081.7,2590.25
1000.225,1326.75,5181.7,2693.25
983.225,1322.75,5049.7,2654.25
1014.225,1291.75,5182.7,2566.25
957.225,1265.75,5114.7,2614.25
1020.225,1354.75,5091.7,2607.25
1022.225,1338.75,5137.7,2600.25
1054.225,1298.75,5199.7,2655.25
1037.225,1290.75,5283.7,2533.25
945.225,1335.75,5157.7,2565.25
1064.225,1374.75,5316.7,2579.25
1043.225,1362.75,5293.7,2584.25
1141.225,1318.75,5292.7,2565.25
1109.225,1310.75,5338.7,2646.25
1115.225,1328.75,5407.7,2536.25
1146.225,1374.75,5448.7,2527.25
1176.225,1342.75,5281.7,2462.25
1331.225,1372.75,5474.7,2496.25
1391.225,1396.75,5497.7,2489.25
1686.225,1413.75,5568.7,2574.25
2119.225,1316.75,5570.7,2543.25
2298.225,1318.75,5645.7,2465.25
2162.225,1313.75,5815.7,2468.25
1992.225,1335.75,5753.7,2426.25
1813.225,1463.75,5762.7,2453.25
1790.225,1357.75,5895.7,2491.25
1721.225,1354.75,5927.7,2476.25
1679.225,1385.75,5866.7,2422.25
1724.225,1360.75,5935.7,2385.25
1763.225,1358.75,6017.7,2434.25
1961.225,1365.75,6012.7,2517.25
2215.225,1372.75,5892.7,2410.25
3042.225,1413.75,6023.7,2427.25
3674.225,1385.75,6190.7,2410.25
3432.225,1376.75,6153.7,2511.25
3037.225,1409.75,6094.7,2502.25
2660.225,1363.75,6254.7,2443.25
2411.225,1393.75,6256.7,2601.25
2189.225,1401.75,6447.7,2731.25
2032.225,1433.75,6481.7,2683.25
1981.225,1415.75,6785.7,2613.25
1854.225,1406.75,6765.7,2643.25
1736.225,1437.75,6872.7,2552.25
1693.225,1383.75,6980.7,2507.25
1636.225,1401.75,6959.7,2501.25
1623.225,1378.75,7031.7,2606.25
1507.225,1424.75,7131.7,2567.25
1500.225,1421.75,7320.7,2608.25
1425.225,1440.75,7242.7,2641.25
1366.225,1419.75,7304.7,2616.25
1386.225,1380.75,7492.7,2701.25
1318.225,1393.75,7470.7,2777.25
1230.225,1417.75,7502.7,2908.25
1291.225,1409.75,7379.7,3104.25
1289.225,1410.75,7494.7,3014.25
1275.225,1409.75,7570.7,2808.25
1183.225,1405.75,7729.7,2866.25
1263.225,1433.75,8301.7,2838.25
1206.225,1395.75,8624.7,2702.25
1287.225,1400.75,8441.7,2853.25
1152.225,1449.75,8393.7,2770.25
1176.225,1451.75,9143.7,2819.25
1162.225,1391.75,9953.7,2731.25
1203.225,1478.75,9574.7,2667.25
1156.225,1465.75,8757.7,2780.25
1164.225,1429.75,8061.7,2833.25
1134.225,1482.75,7934.7,2805.25
1103.225,1374.75,7579.7,2797.25
1114.225,1538.75,7359.7,2931.25
1164.225,1497.75,7171.7,3094.25
1146.225,1531.75,7001.7,3184.25
1057.225,1438.75,6939.7,3616.25
1110.225,1420.75,6896.7,3894.25
1111.225,1436.75,6672.7,3935.25
1076.225,1555.75,6638.7,3775.25
1097.225,1480.75,6655.7,3514.25
1055.225,1446.75,6488.7,3492.25
1145.225,1461.75,6484.7,3383.25
1128.225,1549.75,6422.7,3229.25
1058.225,1506.75,6415.7,3219.25
1141.225,1547.75,6430.7,3269.25
1020.225,1572.75,6360.7,3148.25
1119.225,1545.75,6348.7,3151.25
1090.225,1537.75,6215.7,3182.25
1081.225,1542.75,6224.7,3117.25
1063.225,1522.75,6099.7,3114.25
1068.225,1599.75,6166.7,3316.25
1046.225,1535.75,6192.7,3357.25
1025.225,1521.75,6020.7,3353.25
1063.225,1566.75,5986.7,3414.25
1102.225,1518.75,6070.7,3357.25
1026.225,1562.75,6085.7,3456.25
1029.225,1520.75,5822.7,3622.25
1095.225,1513.75,6036.7,3612.25
1006.225,1556.75,5931.7,3827.25
1089.225,1470.75,5873.7,4044.25
1053.225,1528.75,5917.7,4204.25
1023.225,1529.75,5891.7,4811.25
1064.225,1523.75,5908.7,5748.25
1017.225,1563.75,5874.7,7527.25
1033.225,1556.75,6017.7,8648.25
1061.225,1505.75,5911.7,9088.25
1032.225,1555.75,5742.7,8369.25
1012.225,1512.75,5890.7,7534.25
1013.225,1542.75,5743.7,6531.25
1055.225,1623.75,5761.7,5704.25
1025.225,1631.75,5684.7,5298.25
1036.225,1582.75,5767.7,4662.25
1026.225,1515.75,5749.7,4657.25
1047.225,1572.75,5708.7,4415.25
998.225,1582.75,5743.7,4396.25
1023.225,1564.75,5800.7,4353.25
1028.225,1616.75,5838.7,4647.25
1003.225,1558.75,5805.7,4674.25
1046.225,1527.75,5836.7,4443.25
1021.225,1554.75,5726.7,4302.25
1004.225,1459.75,5782.7,4440.25
1012.225,1447.75,5851.7,4689.25
1034.225,1500.75,5697.7,4475.25
1089.225,1532.75,5748.7,4347.25
1065.225,1568.75,5693.7,4419.25
984.225,1526.75,5751.7,4460.25
1050.225,1560.75,5814.7,4104.25
1033.225,1567.75,5755.7,3751.25
965.225,1481.75,5696.7,3377.25
981.225,1437.75,5603.7,3569.25
1036.225,1570.75,5704.7,3288.25
1003.225,1597.75,5647.7,3230.25
1017.225,1606.75,5894.7,3215.25
981.225,1613.75,5664.7,2902.25
985.225,1601.75,5736.7,2918.25
1014.225,1614.75,5836.7,2882.25
1026.225,1629.75,5736.7,2793.25
1013.225,1522.75,5769.7,2791.25
1027.225,1565.75,5702.7,2683.25
1045.225,1593.75,5762.7,2617.25
993.225,1594.75,5716.7,2637.25
1037.225,1551.75,5756.7,2654.25
1027.225,1564.75,5831.7,2501.25
1014.225,1597.75,5771.7,2529.25
1023.225,1567.75,5775.7,2522.25
1009.225,1566.75,5710.7,2516.25
933.225,1562.75,5826.7,2421.25
970.225,1587.75,5870.7,2480.25
1011.225,1557.75,5854.7,2388.25
1032.225,1622.75,5742.7,2371.25
997.225,1558.75,5923.7,2406.25
1007.225,1600.75,5957.7,2346.25
1009.225,1624.75,5803.7,2348.25
946.225,1553.75,5895.7,2288.25
1004.225,1662.75,5905.7,2241.25
1021.225,1586.75,6032.7,2297.25
1038.225,1613.75,5851.7,2239.25
959.225,1573.75,5930.7,2398.25
999.225,1565.75,5920.7,2300.25
1040.225,1518.75,5941.7,2198.25
997.225,1630.75,6074.7,2166.25
963.225,1661.75,5970.7,2211.25
1028.225,1597.75,6033.7,2145.25
1014.225,1575.75,6106.7,2250.25
1014.225,1552.75,6157.7,2219.25
1015.225,1546.75,6123.7,2219.25
994.225,1601.75,6015.7,2175.25
1022.225,1575.75,6177.7,2246.25
1011.225,1566.75,6193.7,2151.25
1109.225,1661.75,6257.7,2193.25
938.225,1634.75,6244.7,2303.25
969.225,1589.75,6380.7,2249.25
1007.225,1616.75,6389.7,2457.25
1028.225,1608.75,6227.7,2709.25
993.225,1591.75,6465.7,2844.25
999.225,1626.75,6376.7,2705.25
971.225,1667.75,6456.7,2484.25
1056.225,1611.75,6619.7,2342.25
1036.225,1597.75,6644.7,2280.25
1039.225,1558.75,6711.7,2348.25
1030.225,1602.75,6800.7,2374.25
1070.225,1558.75,6786.7,2458.25
1078.225,1606.75,6856.7,2479.25
1024.225,1577.75,6886.7,2384.25
1008.225,1638.75,7076.7,2332.25
1091.225,1596.75,7064.7,2195.25
1113.225,1512.75,7251.7,2215.25
1075.225,1574.75,7270.7,2197.25
1020.225,1571.75,7129.7,2198.25
1040.225,1590.75,7396.7,2142.25
1036.225,1617.75,7550.7,2131.25
1087.225,1657.75,7606.7,2165.25
1072.225,1604.75,7621.7,2162.25
1066.225,1654.75,7753.7,2037.25
1042.225,1624.75,7752.7,2123.25
1070.225,1591.75,8127.7,2021.25
1112.225,1603.75,8809.7,2062.25
1064.225,1567.75,8597.7,2031.25
1123.225,1566.75,8475.7,2082.25
1033.225,1589.75,8538.7,2053.25
1075.225,1666.75,8644.7,2042.25
1088.225,1568.75,8807.7,2075.25
1114.225,1632.75,9255.7,2043.25
1110.225,1646.75,9262.7,2101.25
1077.225,1673.75,9359.7,2004.25
1134.225,1638.75,9494.7,2029.25
1102.225,1605.75,9818.7,1981.25
1077.225,1579.75,10236.7,2007.25
1049.225,1604.75,10493.7,1920.25
1147.225,1617.75,10694.7,2046.25
1139.225,1590.75,11261.7,1970.25
1117.225,1591.75,11687.7,2010.25
1079.225,1634.75,12344.7,2001.25
1139.225,1615.75,13011.7,2060.25
1168.225,1635.75,13529.7,2027.25
1134.225,1634.75,14523.7,1981.25
1125.225,1644.75,15518.7,1953.25
1150.225,1710.75,16886.699,1932.25
1126.225,1672.75,17764.699,1992.25
1102.225,1618.75,19481.699,1991.25
1073.225,1532.75,21764.699,1916.25
1197.225,1619.75,24447.699,2000.25
1103.225,1672.75,28309.699,1982.25
1171.225,1603.75,33256.699,1990.25
1175.225,1636.75,40629.699,1997.25
1157.225,1677.75,48890.699,1824.25
1189.225,1568.75,56460.699,1944.25
1168.225,1695.75,58925.699,1977.25
1160.225,1642.75,54940.699,2003.25
1184.225,1651.75,50379.699,1920.25
1151.225,1671.75,51227.699,1914.25
1137.225,1661.75,53980.699,2004.25
1118.225,1668.75,52345.699,1882.25
1184.225,1658.75,44454.699,1909.25
1216.225,1666.75,36494.699,1888.25
1136.225,1684.75,30834.699,1925.25
1165.225,1665.75,27130.699,1914.25
1173.225,1577.75,24011.699,1971.25
1190.225,1726.75,21793.699,1870.25
1166.225,1664.75,19943.699,1936.25
1152.225,1615.75,18491.699,1818.25
1207.225,1647.75,17147.699,1925.25
1175.225,1659.75,16086.7,1979.25
1167.225,1662.75,15323.7,1883.25
1221.225,1703.75,14308.7,1970.25
1254.225,1610.75,13816.7,1929.25
1282.225,1698.75,13230.7,1906.25
1250.225,1736.75,12615.7,1913.25
1222.225,1710.75,12448.7,1981.25
1203.225,1658.75,12116.7,1895.25
1189.225,1586.75,11470.7,1956.25
1257.225,1610.75,11147.7,1883.25
1259.225,1641.75,10982.7,1884.25
1257.225,1694.75,10732.7,1968.25
1294.225,1646.75,10390.7,1921.25
1179.225,1680.75,10257.7,1892.25
1213.225,1698.75,9898.7,1911.25
1238.225,1645.75,9739.7,1888.25
1253.225,1606.75,9672.7,2000.25
1265.225,1606.75,9389.7,1948.25
1310.225,1663.75,9283.7,2004.25
1343.225,1684.75,9265.7,1925.25
1321.225,1663.75,8912.7,2022.25
1229.225,1664.75,8822.7,1964.25
1265.225,1670.75,8921.7,1904.25
1267.225,1704.75,8600.7,1926.25
1294.225,1645.75,8615.7,1888.25
1421.225,1636.75,8250.7,1949.25
1309.225,1617.75,8157.7,1954.25
1335.225,1606.75,8343.7,1972.25
1340.225,1713.75,8112.7,2023.25
1281.225,1641.75,8042.7,1982.25
1323.225,1639.75,7749.7,2070.25
1355.225,1669.75,7855.7,2005.25
1356.225,1642.75,7678.7,2036.25
1340.225,1573.75,7682.7,1971.25
1391.225,1637.75,7341.7,1981.25
1376.225,1660.75,7515.7,1935.25
1380.225,1713.75,7398.7,2016.25
1456.225,1638.75,7361.7,1974.25
1442.225,1675.75,7141.7,1935.25
1404.225,1613.75,7035.7,2016.25
1412.225,1603.75,7080.7,2031.25
1434.225,1639.75,6929.7,1998.25
1484.225,1704.75,6869.7,2001.25
1539.225,1770.75,6777.7,2011.25
1558.225,1667.75,6756.7,1994.25
1466.225,1670.75,6756.7,2047.25
1459.225,1768.75,6741.7,2087.25
1452.225,1599.75,6819.7,2114.25
1510.225,1668.75,6589.7,2079.25
1633.225,1662.75,6620.7,2099.25
1585.225,1716.75,6626.7,2181.25
1624.225,1665.75,6507.7,2231.25
1520.225,1668.75,6418.7,2137.25
1519.225,1645.75,6379.7,2221.25
1461.225,1646.75,6388.7,2209.25
1479.225,1683.75,6415.7,2326.25
1432.225,1725.75,6414.7,2263.25
1524.225,1639.75,6329.7,2316.25
1416.225,1693.75,6276.7,2292.25
1375.225,1602.75,6296.7,2308.25
1402.225,1654.75,6302.7,2403.25
1368.225,1669.75,6113.7,2327.25
1480.225,1704.75,6169.7,2426.25
1384.225,1681.75,6016.7,2510.25
1360.225,1684.75,6058.7,2710.25
1403.225,1668.75,6013.7,2939.25
1464.225,1597.75,5969.7,3023.25
1430.225,1687.75,6013.7,3109.25
1420.225,1643.75,5948.7,3083.25
1406.225,1601.75,6003.7,2991.25
1448.225,1667.75,5989.7,2927.25
1462.225,1603.75,5857.7,2731.25
1341.225,1610.75,5901.7,2620.25
1382.225,1628.75,5782.7,2655.25
1369.225,1615.75,5890.7,2545.25
1446.225,1668.75,5885.7,2535.25
1325.225,1694.75,5723.7,2489.25
1435.225,1626.75,5961.7,2552.25
1419.225,1621.75,5841.7,2385.25
1405.225,1632.75,5949.7,2430.25
1431.225,1615.75,5787.7,2225.25
1447.225,1622.75,5846.7,2268.25
1382.225,1564.75,5767.7,2328.25
1456.225,1697.75,5813.7,2404.25
1415.225,1619.75,5653.7,2357.25
1430.225,1658.75,5746.7,2254.25
1460.225,1600.75,5731.7,2246.25
1375.225,1641.75,5636.7,2214.25
1400.225,1689.75,5677.7,2210.25
1354.225,1562.75,5631.7,2176.25
1431.225,1598.75,5541.7,2155.25
1422.225,1565.75,5486.7,2127.25
1362.225,1701.75,5592.7,2177.25
1430.225,1601.75,5473.7,2175.25
1395.225,1618.75,5542.7,2212.25
1370.225,1690.75,5503.7,2063.25
1399.225,1645.75,5467.7,2073.25
1407.225,1571.75,5452.7,2144.25
1355.225,1651.75,5577.7,2153.25
1430.225,1700.75,5447.7,2070.25
1473.225,1528.75,5424.7,2137.25
1392.225,1567.75,5366.7,2048.25
1448.225,1628.75,5486.7,2082.25
1372.225,1602.75,5311.7,2134.25
1427.225,1629.75,5398.7,2025.25
1427.225,1567.75,5358.7,2050.25
1424.225,1596.75,5207.7,2070.25
1456.225,1591.75,5313.7,2045.25
1492.225,1620.75,5218.7,2017.25
1448.225,1583.75,5229.7,2048.25
1526.225,1630.75,5183.7,2075.25
1478.225,1563.75,5204.7,2005.25
1424.225,1654.75,5221.7,1990.25
1414.225,1589.75,5207.7,2090.25
1488.225,1586.75,5219.7,2066.25
1449.225,1618.75,5328.7,1991.25
1505.225,1650.75,5232.7,1972.25
1416.225,1502.75,5187.7,2053.25
1409.225,1553.75,5206.7,1957.25
1388.225,1596.75,5150.7,1951.25
1437.225,1620.75,5230.7,2021.25
1425.225,1644.75,5260.7,1996.25
1506.225,1606.75,5172.7,2062.25
1451.225,1537.75,5099.7,2042.25
1494.225,1629.75,5137.7,2079.25
1517.225,1659.75,5131.7,1972.25
1467.225,1667.75,5164.7,2074.25
1471.225,1646.75,5000.7,2055.25
1488.225,1683.75,5068.7,2091.25
1455.225,1611.75,5011.7,2027.25
1399.225,1578.75,5064.7,2040.25
1456.225,1518.75,5058.7,2021.25
1406.225,1584.75,4970.7,1993.25
1482.225,1522.75,5074.7,2039.25
1448.225,1556.75,5184.7,1989.25
1460.225,1582.75,5108.7,2046.25
1478.225,1532.75,5151.7,2108.25
1473.225,1589.75,5117.7,2082.25
1483.225,1558.75,5091.7,2041.25
1516.225,1597.75,5176.7,2076.25
1484.225,1574.75,5130.7,2013.25
1477.225,1603.75,5066.7,2092.25
1493.225,1639.75,5085.7,2067.25
1416.225,1624.75,5142.7,2142.25
1550.225,1535.75,5126.7,2058.25
1522.225,1608.75,4969.7,2056.25
1547.225,1584.75,5157.7,2080.25
1503.225,1548.75,5039.7,2125.25
1444.225,1539.75,4987.7,2119.25
1441.225,1618.75,5009.7,2135.25
1513.225,1553.75,4955.7,2048.25
1448.225,1505.75,4999.7,2186.25
1460.225,1533.75,5096.7,2180.25
1464.225,1532.75,4926.7,2141.25
1465.225,1610.75,5117.7,2201.25
1465.225,1561.75,4998.7,2216.25
1460.225,1567.75,5030.7,2235.25
1450.225,1587.75,4970.7,2208.25
1548.225,1559.75,4997.7,2384.25
1521.225,1488.75,5005.7,2516.25
1531.225,1585.75,4983.7,2776.25
1490.225,1548.75,4979.7,2883.25
1441.225,1586.75,4983.7,2752.25
1510.225,1572.75,4977.7,2602.25
1521.225,1579.75,4893.7,2588.25
1524.225,1683.75,4928.7,2500.25
1559.225,1521.75,4900.7,2493.25
1523.225,1650.75,4896.7,2412.25
1519.225,1573.75,4951.7,2573.25
1505.225,1558.75,4897.7,2828.25
1510.225,1542.75,4810.7,2652.25
1506.225,1587.75,4924.7,2624.25
1522.225,1608.75,4948.7,2526.25
1500.225,1615.75,4888.7,2506.25
1589.225,1554.75,4985.7,2700.25
1553.225,1536.75,4893.7,2570.25
1509.225,1586.75,5022.7,2584.25
1533.225,1613.75,4926.7,2599.25
1516.225,1566.75,4940.7,2457.25
1483.225,1500.75,4851.7,2510.25
1485.225,1535.75,4823.7,2463.25
1489.225,1550.75,4915.7,2488.25
1513.225,1583.75,5001.7,2439.25
1526.225,1462.75,4926.7,2388.25
1588.225,1567.75,4870.7,2383.25
1533.225,1532.75,4958.7,2409.25
1587.225,1506.75,4998.7,2404.25
1553.225,1452.75,5099.7,2527.25
1537.225,1572.75,5057.7,2596.25
1482.225,1548.75,4993.7,2699.25
1539.225,1551.75,5075.7,2850.25
1546.225,1510.75,4933.7,2886.25
1553.225,1601.75,5006.7,2979.25
1573.225,1515.75,5019.7,2986.25
1551.225,1595.75,4977.7,2973.25
1546.225,1600.75,4954.7,2905.25
1607.225,1512.75,4969.7,2867.25
1527.225,1557.75,5109.7,2875.25
1601.225,1576.75,5078.7,2797.25
1556.225,1582.75,5555.7,2692.25
1497.225,1503.75,5529.7,2692.25
1546.225,1587.75,5505.7,2669.25
1524.225,1519.75,5237.7,2639.25
1517.225,1561.75,5231.7,2630.25
1526.225,1558.75,5698.7,2502.25
1519.225,1532.75,6161.7,2504.25
1577.225,1540.75,5901.7,2488.25
1528.225,1518.75,5355.7,2405.25
1529.225,1573.75,5220.7,2407.25
1489.225,1510.75,5081.7,2343.25
1460.225,1513.75,5115.7,2410.25
1521.225,1503.75,4955.7,2328.25
1582.225,1470.75,5044.7,2382.25
1543.225,1531.75,4924.7,2249.25
1503.225,1504.75,5023.7,2303.25
1530.225,1473.75,4928.7,2303.25
1533.225,1512.75,4908.7,2192.25
1531.225,1532.75,4804.7,2325.25
1498.225,1562.75,4838.7,2246.25
1492.225,1471.75,4820.7,2177.25
1543.225,1581.75,4732.7,2175.25
1507.225,1555.75,4706.7,2156.25
1542.225,1519.75,4836.7,2132.25
1551.225,1470.75,4851.7,2119.25
1536.225,1480.75,4778.7,2072.25
1648.225,1471.75,4734.7,2117.25
1516.225,1516.75,4643.7,2140.25
1559.225,1486.75,4756.7,2112.25
1580.225,1464.75,4722.7,2081.25
1542.225,1473.75,4797.7,2068.25
1514.225,1544.75,4697.7,2108.25
1556.225,1491.75,4652.7,2120.25
1628.225,1510.75,4692.7,2076.25
1612.225,1527.75,4603.7,1996.25
1631.225,1465.75,4561.7,2026.25
1595.225,1499.75,4687.7,2076.25
1634.225,1474.75,4680.7,1992.25
1604.225,1530.75,4668.7,1982.25
1598.225,1478.75,4616.7,2090.25
1552.225,1549.75,4663.7,1997.25
1556.225,1422.75,4798.7,1958.25
1609.225,1542.75,4724.7,1950.25
1572.225,1508.75,4628.7,1961.25
1641.225,1492.75,4636.7,1985.25
1534.225,1493.75,4580.7,1922.25
1676.225,1518.75,4647.7,1979.25
1611.225,1506.75,4552.7,2015.25
1638.225,1505.75,4610.7,1994.25
1615.225,1567.75,4556.7,2028.25
1559.225,1459.75,4630.7,1967.25
1580.225,1414.75,4544.7,2027.25
1550.225,1380.75,4546.7,1879.25
1661.225,1455.75,4753.7,1907.25
1696.225,1494.75,4566.7,2026.25
1646.225,1486.75,4565.7,1979.25
1626.225,1442.75,4662.7,1979.25
1695.225,1463.75,4629.7,2113.25
1707.225,1484.75,4691.7,2115.25
1670.225,1460.75,4599.7,2239.25
1655.225,1486.75,4597.7,2319.25
1641.225,1436.75,4623.7,2581.25
1610.225,1458.75,4575.7,2630.25
1724.225,1413.75,4566.7,2807.25
1635.225,1473.75,4704.7,2847.25
1680.225,1488.75,4647.7,3103.25
1657.225,1515.75,4522.7,2984.25
1619.225,1454.75,4556.7,2803.25
1644.225,1443.75,4671.7,2585.25
1646.225,1451.75,4512.7,2393.25
1580.225,1465.75,4686.7,2419.25
1643.225,1468.75,4611.7,2308.25
1624.225,1488.75,4554.7,2183.25
1686.225,1502.75,4534.7,2202.25
1713.225,1546.75,4486.7,2032.25
1630.225,1485.75,4647.7,2119.25
1684.225,1469.75,4494.7,2022.25
1688.225,1431.75,4447.7,2063.25
1683.225,1496.75,4527.7,1967.25
1723.225,1488.75,4511.7,2016.25
1737.225,1487.75,4474.7,1955.25
1652.225,1479.75,4429.7,1975.25
1712.225,1336.75,4420.7,1877.25
1758.225,1517.75,4416.7,1901.25
1616.225,1467.75,4480.7,1914.25
1763.225,1442.75,4419.7,1863.25
1674.225,1368.75,4403.7,1821.25
1702.225,1411.75,4456.7,1830.25
1673.225,1459.75,4492.7,1796.25
1732.225,1454.75,4408.7,1843.25
1652.225,1534.75,4404.7,1757.25
1687.225,1409.75,4482.7,1722.25
1635.225,1478.75,4354.7,1727.25
1731.225,1410.75,4464.7,1826.25
1710.225,1398.75,4478.7,1693.25
1738.225,1442.75,4500.7,1762.25
1666.225,1471.75,4465.7,1687.25
1758.225,1468.75,4445.7,1807.25
1710.225,1534.75,4352.7,1743.25
1729.225,1404.75,4365.7,1720.25
1741.225,1496.75,4440.7,1815.25
1687.225,1460.75,4417.7,1681.25
1645.225,1445.75,4449.7,1755.25
1679.225,1446.75,4322.7,1807.25
1663.225,1497.75,4487.7,1758.25
1663.225,1483.75,4258.7,1681.25
1716.225,1417.75,4369.7,1810.25
1723.225,1471.75,4303.7,1761.25
1724.225,1484.75,4399.7,1731.25
1678.225,1409.75,4368.7,1751.25
1718.225,1440.75,4243.7,1712.25
1642.225,1515.75,4367.7,1729.25
1714.225,1456.75,4296.7,1788.25
1618.225,1503.75,4318.7,1741.25
1611.225,1425.75,4346.7,1767.25
1571.225,1457.75,4348.7,1812.25
1621.225,1442.75,4308.7,1684.25
1649.225,1489.75,4178.7,1710.25
1585.225,1488.75,4189.7,1730.25
1636.225,1395.75,4227.7,1773.25
1624.225,1485.75,4304.7,1654.25
1615.225,1434.75,4324.7,1812.25
1623.225,1425.75,4393.7,1743.25
1677.225,1499.75,4197.7,1673.25
1616.225,1400.75,4176.7,1696.25
1674.225,1475.75,4174.7,1647.25
1740.225,1476.75,4370.7,1632.25
1654.225,1431.75,4159.7,1729.25
1675.225,1458.75,4295.7,1694.25
1636.225,1463.75,4284.7,1648.25
1563.225,1402.75,4365.7,1649.25
1698.225,1445.75,4217.7,1718.25
1685.225,1454.75,4212.7,1738.25
1650.225,1450.75,4176.7,1689.25
1724.225,1444.75,4212.7,1716.25
1628.225,1474.75,4265.7,1726.25
1677.225,1519.75,4277.7,1749.25
1673.225,1512.75,4216.7,1731.25
1719.225,1528.75,4194.7,1650.25
1726.225,1509.75,4180.7,1778.25
1698.225,1504.75,4217.7,1709.25
1701.225,1472.75,4187.7,1666.25
1765.225,1509.75,4166.7,1691.25
1710.225,1519.75,4113.7,1657.25
1683.225,1503.75,4142.7,1693.25
1729.225,1515.75,4185.7,1640.25
1607.225,1423.75,4204.7,1655.25
1689.225,1519.75,4291.7,1623.25
1633.225,1474.75,4235.7,1674.25
1698.225,1534.75,4215.7,1646.25
1713.225,1476.75,4165.7,1646.25
1676.225,1442.75,4158.7,1627.25
1649.225,1452.75,4178.7,1711.25
1625.225,1450.75,4154.7,1607.25
1669.225,1480.75,4244.7,1649.25
1689.225,1505.75,4201.7,1607.25
1654.225,1476.75,4229.7,1709.25
1717.225,1521.75,4277.7,1671.25
1699.225,1444.75,4081.7,1687.25
1737.225,1525.75,4164.7,1748.25
1679.225,1491.75,4219.7,1667.25
1667.225,1463.75,4121.7,1736.25
1791.225,1521.75,4085.7,1685.25
1722.225,1481.75,3993.7,1663.25
1711.225,1461.75,4190.7,1754.25
1704.225,1538.75,4076.7,1699.25
1778.225,1570.75,4029.7,1672.25
1772.225,1539.75,4099.7,1752.25
1793.225,1577.75,4069.7,1725.25
1758.225,1561.75,4077.7,1729.25
1720.225,1556.75,3982.7,1657.25
1725.225,1420.75,4039.7,1762.25
1800.225,1446.75,3982.7,1626.25
1805.225,1461.75,4089.7,1702.25
1855.225,1423.75,4021.7,1654.25
1792.225,1535.75,4063.7,1646.25
1801.225,1435.75,4126.7,1653.25
1824.225,1556.75,4095.7,1643.25
1723.225,1467.75,4059.7,1629.25
1724.225,1472.75,4133.7,1673.25
1858.225,1404.75,4124.7,1683.25
1787.225,1456.75,4101.7,1662.25
1862.225,1451.75,4086.7,1627.25
1992.225,1478.75,4012.7,1696.25
2026.225,1453.75,4133.7,1650.25
2009.225,1447.75,4082.7,1639.25
2032.225,1439.75,4055.7,1685.25
1975.225,1462.75,4041.7,1665.25
2044.225,1482.75,4036.7,1688.25
2123.225,1507.75,4109.7,1601.25
2125.225,1466.75,4045.7,1665.25
2088.225,1442.75,4064.7,1578.25
1928.225,1498.75,4097.7,1594.25
1916.225,1392.75,4166.7,1604.25
1926.225,1502.75,4019.7,1700.25
1937.225,1416.75,4019.7,1644.25
1906.225,1474.75,4070.7,1651.25
1812.225,1472.75,4009.7,1655.25
1744.225,1443.75,4035.7,1656.25
1839.225,1490.75,4038.7,1666.25
1771.225,1485.75,4020.7,1604.25
1745.225,1430.75,4095.7,1607.25
1838.225,1453.75,4019.7,1567.25
1780.225,1422.75,3954.7,1588.25
1746.225,1394.75,4063.7,1661.25
1918.225,1535.75,4048.7,1596.25
1793.225,1504.75,3964.7,1575.25
