UV1,UV2,VIS,NIR
362.375,669.9,8661.45,3142.425
378.375,631.9,8753.45,3176.425
365.375,612.9,8808.45,3185.425
360.375,681.9,8646.45,3267.425
391.375,646.9,8710.45,3282.425
374.375,628.9,8762.45,3175.425
354.375,605.9,8822.45,3128.425
325.375,607.9,8820.45,3159.425
339.375,654.9,8791.45,3156.425
376.375,686.9,8825.45,3227.425
422.375,653.9,8807.45,3272.425
348.375,670.9,8951.45,3178.425
355.375,635.9,8778.45,3242.425
336.375,672.9,8857.45,3236.425
395.375,616.9,8836.45,3232.425
376.375,648.9,8869.45,3188.425
351.375,664.9,8873.45,3265.425
332.375,651.9,8933.45,3213.425
375.375,681.9,9016.45,3292.425
334.375,677.9,8920.45,3252.425
377.375,653.9,9084.45,3306.425
346.375,639.9,9076.45,3227.425
347.375,649.9,9206.45,3207.425
400.375,706.9,9262.45,3282.425
324.375,680.9,9274.45,3338.425
319.375,678.9,9128.45,3449.425
368.375,687.9,9256.45,3234.425
310.375,630.9,9365.45,3330.425
319.375,646.9,9423.45,3339.425
319.375,643.9,9465.45,3337.425
364.375,648.9,9622.45,3279.425
355.375,621.9,9616.45,3391.425
326.375,696.9,9596.45,3371.425
326.375,718.9,9571.45,3274.425
350.375,695.9,9780.45,3381.425
339.375,679.9,9793.45,3380.425
326.375,704.9,9812.45,3402.425
346.375,685.9,9916.45,3530.425
374.375,730.9,9747.45,3373.425
362.375,597.9,9738.45,3325.425
302.375,687.9,9890.45,3396.425
340.375,663.9,9618.45,3301.425
332.375,628.9,9986.45,3315.425
304.375,708.9,9763.45,3451.425
292.375,670.9,9913.45,3455.425
312.375,673.9,10045.45,3432.425
311.375,701.9,10081.45,3529.425
321.375,693.9,10033.45,3482.425
289.375,647.9,9997.45,3500.425
351.375,676.9,9972.45,3476.425
281.375,714.9,9904.45,3554.425
346.375,662.9,9906.45,3551.425
319.375,664.9,9868.45,3481.425
349.375,721.9,9740.45,3504.425
292.375,717.9,9882.45,3434.425
323.375,660.9,9718.45,3629.425
340.375,776.9,9859.45,3606.425
288.375,669.9,9746.45,3587.425
229.375,712.9,9728.45,3640.425
349.375,660.9,9703.45,3635.425
320.375,695.9,9765.45,3593.425
297.375,711.9,9733.45,3595.425
297.375,728.9,9681.45,3642.425
307.375,727.9,9650.45,3616.425
291.375,679.9,9699.45,3622.425
287.375,653.9,9578.45,3603.425
297.375,667.9,9600.45,3818.425
309.375,683.9,9644.45,3635.425
314.375,731.9,9805.45,3710.425
292.375,713.9,9687.45,3761.425
328.375,728.9,9659.45,3848.425
261.375,663.9,9594.45,3685.425
249.375,665.9,9638.45,3796.425
290.375,707.9,9572.45,3847.425
301.375,734.9,9683.45,3837.425
281.375,721.9,9775.45,3874.425
271.375,721.9,10023.45,3929.425
261.375,726.9,9809.45,3828.425
296.375,771.9,9872.45,3914.425
285.375,742.9,9835.45,3977.425
347.375,746.9,9773.45,3965.425
280.375,766.9,9699.45,3845.425
285.375,692.9,9828.45,4062.425
285.375,689.9,9806.45,4103.425
269.375,730.9,9785.45,4145.425
250.375,790.9,9656.45,4089.425
283.375,710.9,9881.45,4073.425
303.375,779.9,9852.45,4333.425
291.375,766.9,10069.45,4418.425
263.375,742.9,9860.45,4581.425
308.375,756.9,10004.45,5125.425
252.375,696.9,9744.45,5427.425
256.375,745.9,10040.45,5207.425
286.375,698.9,9796.45,4991.425
280.375,726.9,9886.45,4977.425
239.375,773.9,9784.45,4899.425
277.375,791.9,9774.45,4996.425
281.375,730.9,9858.45,5018.425
332.375,764.9,9776.45,5318.425
281.375,726.9,9769.45,5885.425
280.375,760.9,9880.45,6616.425
295.375,777.9,10043.45,6824.425
303.375,802.9,9783.45,6301.425
245.375,795.9,9800.45,5947.425
261.375,760.9,9784.45,5563.425
263.375,753.9,9916.45,5686.425
288.375,758.9,9861.45,5544.425
250.375,756.9,9683.45,5503.425
283.375,761.9,9928.45,5358.425
239.375,779.9,9882.45,5504.425
292.375,738.9,10026.45,5691.425
257.375,770.9,9930.45,5908.425
250.375,809.9,9987.45,6756.425
278.375,788.9,10094.45,8001.425
234.375,793.9,9839.45,8666.425
271.375,748.9,9971.45,8134.425
285.375,780.9,9977.45,7554.425
250.375,702.9,9843.45,7120.425
298.375,815.9,10017.45,6563.425
272.375,770.9,10035.45,6367.425
250.375,823.9,9967.45,6237.425
241.375,763.9,10032.45,6133.425
280.375,788.9,9985.45,5926.425
278.375,795.9,9888.45,5818.425
251.375,754.9,10109.45,5456.425
232.375,745.9,9911.45,5459.425
275.375,775.9,9928.45,5339.425
289.375,773.9,10088.45,5307.425
236.375,771.9,9990.45,5163.425
306.375,814.9,10040.45,5188.425
321.375,786.9,9983.45,5108.425
274.375,819.9,10080.45,5060.425
215.375,780.9,10038.45,5044.425
255.375,721.9,10085.45,4962.425
296.375,804.9,10090.45,4940.425
231.375,780.9,10099.45,4782.425
250.375,769.9,10130.45,4910.425
296.375,791.9,10183.45,4862.425
270.375,798.9,10084.45,4823.425
241.375,777.9,10167.45,4790.425
324.375,813.9,10201.45,4793.425
236.375,812.9,10273.45,4801.425
321.375,847.9,10235.45,4717.425
218.375,786.9,10086.45,4638.425
277.375,796.9,10077.45,4669.425
285.375,822.9,10156.45,4735.425
279.375,759.9,10118.45,4621.425
257.375,799.9,10005.45,4629.425
268.375,842.9,10127.45,4629.425
291.375,797.9,9986.45,4567.425
273.375,872.9,10218.45,4548.425
284.375,791.9,9863.45,4527.425
305.375,833.9,10248.45,4555.425
291.375,818.9,10149.45,4559.425
324.375,872.9,10365.45,4640.425
327.375,813.9,10137.45,4610.425
283.375,781.9,10057.45,4556.425
269.375,742.9,10158.45,4618.425
276.375,842.9,10300.45,4608.425
305.375,877.9,10030.45,4530.425
348.375,784.9,10244.45,4577.425
318.375,842.9,10358.45,4448.425
329.375,856.9,10189.45,4515.425
315.375,824.9,10338.45,4610.425
297.375,800.9,10403.45,4555.425
319.375,825.9,10380.45,4483.425
316.375,886.9,10523.45,4556.425
285.375,899.9,10536.45,4626.425
356.375,899.9,10627.45,4515.425
305.375,889.9,10767.45,4636.425
320.375,806.9,10816.45,4518.425
349.375,824.9,10747.45,4574.425
381.375,833.9,10984.45,4605.425
317.375,835.9,11039.45,4650.425
351.375,842.9,11353.45,4500.425
339.375,888.9,11512.45,4707.425
393.375,841.9,11665.45,4707.425
347.375,854.9,11738.45,4649.425
381.375,945.9,11979.45,4551.425
324.375,876.9,12144.45,4642.425
330.375,869.9,12406.45,4554.425
343.375,898.9,12428.45,4670.425
324.375,912.9,12561.45,4643.425
307.375,834.9,12805.45,4676.425
393.375,935.9,13112.45,4609.425
358.375,854.9,13301.45,4671.425
394.375,884.9,13734.45,4651.425
371.375,875.9,13946.45,4484.425
410.375,888.9,14198.45,4634.425
337.375,861.9,14604.45,4733.425
370.375,916.9,14904.45,4656.425
372.375,853.9,15375.45,4700.425
380.375,867.9,15719.45,4704.425
372.375,857.9,16119.45,4633.425
381.375,906.9,16244.45,4677.425
436.375,875.9,16144.45,4736.425
351.375,868.9,16229.45,4690.425
375.375,847.9,15951.45,4678.425
405.375,876.9,16137.45,4641.425
405.375,870.9,15368.45,4889.425
407.375,907.9,15156.45,5004.425
360.375,891.9,14818.45,4853.425
408.375,897.9,14487.45,4827.425
463.375,897.9,13864.45,4917.425
397.375,918.9,13506.45,4789.425
372.375,869.9,13260.45,4918.425
439.375,915.9,12611.45,4879.425
443.375,892.9,12651.45,4964.425
424.375,888.9,12652.45,4919.425
415.375,966.9,12257.45,4961.425
433.375,876.9,11872.45,5013.425
418.375,911.9,11849.45,5086.425
408.375,961.9,11669.45,5540.425
439.375,903.9,11394.45,7262.425
432.375,916.9,11268.45,10565.425
443.375,891.9,11264.45,9589.425
472.375,917.9,11040.45,6173.425
449.375,874.9,10804.45,5376.425
426.375,943.9,10661.45,5259.425
435.375,923.9,10532.45,5111.425
472.375,949.9,10730.45,4997.425
447.375,952.9,10346.45,5031.425
489.375,942.9,10192.45,5062.425
488.375,929.9,10248.45,5240.425
488.375,885.9,10288.45,5202.425
425.375,988.9,10111.45,5293.425
440.375,975.9,10031.45,5164.425
473.375,954.9,9956.45,5121.425
493.375,904.9,9708.45,5338.425
515.375,948.9,9606.45,5365.425
465.375,935.9,9575.45,5757.425
525.375,943.9,9313.45,7878.425
439.375,906.9,9196.45,9553.425
499.375,957.9,9086.45,7565.425
498.375,985.9,8915.45,5685.425
471.375,937.9,8913.45,5555.425
443.375,957.9,8938.45,5455.425
502.375,996.9,8790.45,5485.425
530.375,872.9,8645.45,5535.425
576.375,928.9,8623.45,5561.425
544.375,1014.9,8630.45,5674.425
502.375,1000.9,8487.45,5574.425
496.375,981.9,8429.45,5681.425
540.375,957.9,8424.45,5756.425
519.375,1015.9,8387.45,5845.425
529.375,1014.9,8325.45,5917.425
538.375,1039.9,8265.45,5889.425
565.375,980.9,8292.45,5939.425
513.375,968.9,8184.45,6068.425
604.375,997.9,8311.45,6143.425
501.375,986.9,8228.45,6143.425
506.375,1081.9,8002.45,6285.425
517.375,1011.9,7984.45,6348.425
569.375,957.9,7994.45,6376.425
569.375,1028.9,7885.45,6520.425
587.375,1036.9,7958.45,6668.425
518.375,1044.9,7953.45,7071.425
581.375,1053.9,7946.45,7218.425
585.375,1050.9,7847.45,7542.425
625.375,1127.9,7862.45,7776.425
592.375,991.9,7867.45,8124.425
578.375,999.9,7834.45,8298.425
563.375,1028.9,7831.45,8811.425
577.375,1062.9,7693.45,9613.425
605.375,1123.9,7849.45,10300.425
585.375,1085.9,7701.45,11230.425
620.375,1101.9,7843.45,12759.425
556.375,1125.9,7655.45,14928.425
587.375,1148.9,7666.45,18613.426
623.375,1093.9,7788.45,25758.426
589.375,1112.9,7834.45,33893.426
619.375,1068.9,7605.45,36622.426
629.375,1124.9,7559.45,32732.426
626.375,1083.9,7517.45,26017.426
584.375,1128.9,7448.45,20751.426
613.375,1173.9,7501.45,17303.426
582.375,1131.9,7452.45,15069.425
583.375,1089.9,7349.45,13456.425
602.375,1135.9,7584.45,12203.425
601.375,1107.9,7464.45,11302.425
643.375,1148.9,7494.45,10574.425
622.375,1081.9,7448.45,9819.425
644.375,1176.9,7342.45,9138.425
650.375,1183.9,7410.45,8812.425
639.375,1157.9,7482.45,8391.425
616.375,1167.9,7553.45,8169.425
662.375,1174.9,7396.45,7774.425
647.375,1155.9,7557.45,7533.425
624.375,1209.9,7457.45,7298.425
676.375,1160.9,7425.45,7132.425
651.375,1147.9,7476.45,6887.425
646.375,1186.9,7344.45,6821.425
676.375,1211.9,7334.45,6537.425
625.375,1222.9,7328.45,6499.425
623.375,1223.9,7500.45,6422.425
658.375,1193.9,7404.45,6148.425
650.375,1250.9,7414.45,6125.425
637.375,1299.9,7413.45,6075.425
689.375,1266.9,7426.45,6032.425
658.375,1299.9,7450.45,5931.425
634.375,1276.9,7430.45,5916.425
630.375,1290.9,7415.45,5775.425
629.375,1319.9,7528.45,5886.425
673.375,1288.9,7543.45,5752.425
628.375,1349.9,7605.45,5652.425
692.375,1461.9,7627.45,5678.425
624.375,1494.9,7789.45,5540.425
701.375,1441.9,7772.45,5467.425
649.375,1607.9,7873.45,5598.425
625.375,1544.9,7688.45,5570.425
713.375,1668.9,7843.45,5347.425
651.375,1692.9,7878.45,5414.425
685.375,1870.9,7838.45,5426.425
655.375,1809.9,8094.45,5363.425
649.375,1849.9,8188.45,5289.425
667.375,1975.9,8459.45,5308.425
628.375,2115.9,9827.45,5271.425
647.375,2144.9,11593.45,5273.425
674.375,2042.9,11541.45,5234.425
623.375,1794.9,10902.45,5213.425
654.375,1805.9,13077.45,5296.425
673.375,1807.9,16687.449,5134.425
646.375,1749.9,16164.45,5199.425
658.375,1770.9,12926.45,5167.425
710.375,1930.9,11573.45,5237.425
662.375,2094.9,10906.45,5168.425
691.375,2289.9,10705.45,5131.425
616.375,2372.9,10764.45,5180.425
660.375,2172.9,13373.45,5356.425
648.375,1866.9,19302.449,5251.425
656.375,1712.9,20145.449,5232.425
660.375,1676.9,15722.45,5290.425
637.375,1551.9,12780.45,5156.425
643.375,1449.9,11396.45,5372.425
633.375,1436.9,10585.45,5260.425
691.375,1411.9,10022.45,5256.425
651.375,1363.9,9621.45,5307.425
611.375,1375.9,9254.45,5222.425
618.375,1336.9,8814.45,5264.425
643.375,1343.9,8586.45,5248.425
692.375,1343.9,8313.45,5262.425
654.375,1307.9,8082.45,5318.425
648.375,1251.9,7999.45,5261.425
662.375,1275.9,7773.45,5324.425
640.375,1317.9,7765.45,5158.425
681.375,1265.9,8028.45,5207.425
666.375,1267.9,8101.45,5247.425
637.375,1297.9,7997.45,5171.425
612.375,1297.9,7840.45,5244.425
655.375,1240.9,7558.45,5241.425
647.375,1244.9,7236.45,5284.425
614.375,1269.9,7300.45,5316.425
633.375,1266.9,7194.45,5312.425
617.375,1266.9,7152.45,5506.425
624.375,1335.9,7009.45,5363.425
682.375,1271.9,7170.45,5480.425
656.375,1282.9,7100.45,5722.425
659.375,1266.9,6865.45,5768.425
641.375,1312.9,6750.45,5847.425
611.375,1257.9,6680.45,6102.425
700.375,1285.9,6727.45,6496.425
697.375,1194.9,6704.45,7331.425
634.375,1290.9,6748.45,8096.425
685.375,1269.9,6759.45,8430.425
654.375,1282.9,6594.45,8393.425
647.375,1298.9,6487.45,8134.425
675.375,1244.9,6688.45,7372.425
680.375,1232.9,6696.45,7002.425
645.375,1226.9,6487.45,6539.425
632.375,1250.9,6491.45,6265.425
668.375,1326.9,6523.45,6031.425
652.375,1233.9,6452.45,5846.425
643.375,1235.9,6346.45,5719.425
691.375,1250.9,6519.45,5592.425
691.375,1252.9,6423.45,5457.425
683.375,1228.9,6351.45,5490.425
651.375,1260.9,6330.45,5475.425
618.375,1279.9,6299.45,5356.425
664.375,1210.9,6307.45,5280.425
690.375,1167.9,6335.45,5303.425
646.375,1273.9,6255.45,5103.425
698.375,1277.9,6219.45,5076.425
694.375,1241.9,6173.45,5048.425
637.375,1240.9,6221.45,4928.425
680.375,1217.9,6191.45,4902.425
676.375,1302.9,6095.45,4786.425
714.375,1298.9,6197.45,4714.425
700.375,1274.9,5960.45,4770.425
695.375,1199.9,6132.45,4802.425
639.375,1240.9,6337.45,4715.425
711.375,1246.9,6083.45,4725.425
674.375,1268.9,6092.45,4597.425
701.375,1284.9,6016.45,4705.425
704.375,1325.9,6176.45,4625.425
710.375,1263.9,6022.45,4542.425
662.375,1246.9,6111.45,4563.425
650.375,1271.9,5984.45,4551.425
689.375,1185.9,6010.45,4585.425
681.375,1204.9,6042.45,4439.425
712.375,1197.9,5999.45,4605.425
706.375,1192.9,6075.45,4466.425
748.375,1201.9,5986.45,4432.425
661.375,1180.9,6011.45,4415.425
695.375,1177.9,5919.45,4492.425
745.375,1288.9,5853.45,4495.425
710.375,1207.9,5865.45,4423.425
703.375,1218.9,5887.45,4530.425
723.375,1161.9,5917.45,4414.425
706.375,1288.9,5883.45,4438.425
729.375,1277.9,5904.45,4376.425
722.375,1211.9,5760.45,4316.425
716.375,1244.9,5879.45,4313.425
750.375,1214.9,5932.45,4359.425
724.375,1289.9,5971.45,4411.425
719.375,1242.9,5942.45,4322.425
758.375,1165.9,6048.45,4336.425
797.375,1233.9,6049.45,4315.425
750.375,1260.9,5896.45,4350.425
791.375,1224.9,5907.45,4178.425
762.375,1180.9,5959.45,4299.425
782.375,1192.9,5754.45,4288.425
799.375,1268.9,5880.45,4266.425
778.375,1243.9,6010.45,4255.425
852.375,1227.9,5915.45,4239.425
800.375,1175.9,5823.45,4346.425
800.375,1279.9,5807.45,4254.425
808.375,1159.9,5932.45,4419.425
858.375,1205.9,5929.45,4316.425
857.375,1221.9,5991.45,4266.425
859.375,1211.9,6043.45,4317.425
877.375,1329.9,6073.45,4333.425
895.375,1221.9,6008.45,4270.425
944.375,1208.9,6122.45,4450.425
919.375,1258.9,6055.45,4383.425
974.375,1313.9,6103.45,4359.425
919.375,1208.9,6060.45,4379.425
1038.375,1212.9,6110.45,4347.425
1033.375,1225.9,5963.45,4359.425
1092.375,1234.9,6037.45,4428.425
1116.375,1140.9,5921.45,4452.425
1256.375,1187.9,6008.45,4382.425
1590.375,1231.9,5913.45,4336.425
1705.375,1214.9,5949.45,4478.425
1665.375,1298.9,5928.45,4488.425
1921.375,1253.9,5814.45,4444.425
2059.375,1189.9,5966.45,4559.425
2582.375,1249.9,5980.45,4516.425
2535.375,1246.9,6010.45,4377.425
2081.375,1266.9,5956.45,4448.425
2107.375,1256.9,5981.45,4618.425
1912.375,1300.9,5971.45,4740.425
2194.375,1230.9,5904.45,4698.425
2058.375,1234.9,6139.45,4669.425
1819.375,1250.9,5916.45,4792.425
1962.375,1297.9,5978.45,4639.425
1863.375,1193.9,5921.45,4706.425
2012.375,1270.9,5912.45,4613.425
2294.375,1278.9,5865.45,4669.425
2396.375,1212.9,5842.45,4828.425
2814.375,1314.9,5839.45,4796.425
3094.375,1296.9,5898.45,4819.425
3619.375,1286.9,5784.45,4799.425
5084.375,1284.9,5712.45,4749.425
6831.375,1255.9,5791.45,4772.425
7464.375,1252.9,5895.45,4842.425
6776.375,1323.9,5771.45,4926.425
6750.375,1264.9,5752.45,4956.425
7623.375,1241.9,5824.45,5021.425
9230.375,1257.9,5775.45,5072.425
12015.375,1261.9,5803.45,5197.425
13807.375,1293.9,5801.45,5331.425
13788.375,1303.9,5786.45,5378.425
12062.375,1264.9,5834.45,5289.425
10898.375,1254.9,5771.45,5442.425
11404.375,1236.9,5797.45,5599.425
10638.375,1280.9,5656.45,5860.425
9189.375,1309.9,5673.45,5913.425
8176.375,1277.9,5709.45,6007.425
8174.375,1270.9,5751.45,6253.425
9009.375,1305.9,5692.45,6470.425
11062.375,1267.9,5708.45,6842.425
13015.375,1262.9,5712.45,7173.425
12437.375,1324.9,5724.45,7670.425
9478.375,1280.9,5785.45,8203.425
7159.375,1288.9,5768.45,9641.425
5688.375,1313.9,5510.45,13287.425
4746.375,1276.9,5748.45,21349.426
4005.375,1285.9,5708.45,23347.426
3560.375,1257.9,5688.45,18880.426
3266.375,1423.9,5684.45,16271.425
2955.375,1460.9,5727.45,16114.425
2784.375,1371.9,5652.45,18349.426
2625.375,1362.9,5602.45,26546.426
2459.375,1296.9,5774.45,28786.426
2324.375,1335.9,5710.45,22632.426
2176.375,1357.9,5809.45,17193.426
2097.375,1301.9,5736.45,15021.425
2041.375,1310.9,5725.45,13741.425
1910.375,1261.9,5821.45,12751.425
1849.375,1299.9,5859.45,12264.425
1725.375,1328.9,5868.45,11817.425
1721.375,1254.9,5866.45,12143.425
1627.375,1276.9,5998.45,12417.425
1564.375,1322.9,5792.45,13396.425
1565.375,1319.9,5675.45,15064.425
1505.375,1337.9,5938.45,15173.425
1473.375,1352.9,5827.45,13988.425
1500.375,1399.9,5857.45,13649.425
1437.375,1442.9,5754.45,13474.425
1447.375,1471.9,5823.45,12498.425
1373.375,1318.9,5961.45,11587.425
1329.375,1341.9,5935.45,10774.425
1367.375,1323.9,5924.45,10301.425
1237.375,1332.9,5999.45,9781.425
1286.375,1323.9,6001.45,9401.425
1269.375,1350.9,5930.45,9108.425
1229.375,1370.9,6069.45,8981.425
1168.375,1301.9,6128.45,9115.425
1187.375,1299.9,6161.45,9647.425
1136.375,1267.9,6048.45,9385.425
1143.375,1274.9,6015.45,8582.425
1165.375,1400.9,5904.45,8105.425
1205.375,1280.9,6070.45,7440.425
1178.375,1329.9,5992.45,7204.425
1143.375,1297.9,6014.45,6969.425
1104.375,1448.9,5951.45,6681.425
1109.375,1415.9,6058.45,6487.425
1143.375,1391.9,5947.45,6148.425
1128.375,1336.9,6024.45,5996.425
1056.375,1398.9,5961.45,5845.425
1137.375,1393.9,6275.45,5975.425
1107.375,1321.9,6099.45,5574.425
1172.375,1367.9,5975.45,5570.425
1057.375,1341.9,6226.45,5356.425
1061.375,1358.9,6232.45,5203.425
1089.375,1372.9,6177.45,5302.425
1078.375,1440.9,6209.45,5099.425
1035.375,1423.9,6229.45,5041.425
1065.375,1544.9,6113.45,4972.425
1039.375,1624.9,6174.45,4838.425
1151.375,1511.9,6116.45,4767.425
1132.375,1491.9,6042.45,4732.425
1122.375,1437.9,6032.45,4673.425
1075.375,1429.9,5990.45,4690.425
1116.375,1349.9,6069.45,4745.425
1108.375,1313.9,5940.45,4566.425
1203.375,1367.9,6093.45,4388.425
1208.375,1418.9,5990.45,4345.425
1154.375,1408.9,6021.45,4459.425
1165.375,1428.9,5962.45,4265.425
1301.375,1430.9,6256.45,4193.425
1336.375,1463.9,6004.45,4194.425
1399.375,1412.9,6147.45,4211.425
1622.375,1383.9,6136.45,4198.425
1913.375,1387.9,6117.45,4087.425
2221.375,1430.9,5938.45,4043.425
3383.375,1425.9,6096.45,4117.425
4692.375,1465.9,6065.45,4056.425
4850.375,1451.9,5936.45,4083.425
3551.375,1467.9,6134.45,4058.425
2609.375,1370.9,6123.45,4066.425
2188.375,1466.9,6044.45,3897.425
1953.375,1402.9,6010.45,3814.425
1712.375,1417.9,6104.45,3916.425
1548.375,1471.9,6001.45,3903.425
1453.375,1492.9,6173.45,3785.425
1389.375,1416.9,6052.45,3717.425
1231.375,1422.9,6263.45,3727.425
1329.375,1504.9,6148.45,3786.425
1253.375,1389.9,6064.45,3756.425
1195.375,1467.9,6262.45,3785.425
1231.375,1417.9,6164.45,3689.425
1144.375,1522.9,6165.45,3736.425
1215.375,1501.9,6210.45,3633.425
1203.375,1454.9,6234.45,3542.425
1166.375,1467.9,6383.45,3647.425
1208.375,1498.9,6170.45,3625.425
1059.375,1504.9,6210.45,3524.425
1152.375,1404.9,6371.45,3567.425
1036.375,1440.9,6167.45,3591.425
1118.375,1471.9,6273.45,3556.425
1093.375,1476.9,6241.45,3579.425
1028.375,1521.9,6333.45,3650.425
1043.375,1475.9,6239.45,3482.425
1071.375,1531.9,6175.45,3544.425
1100.375,1497.9,6368.45,3654.425
1073.375,1559.9,6306.45,3658.425
1025.375,1548.9,6276.45,3495.425
1072.375,1479.9,6379.45,3553.425
1018.375,1519.9,6325.45,3468.425
989.375,1574.9,6494.45,3499.425
1013.375,1611.9,6467.45,3501.425
973.375,1567.9,6598.45,3386.425
1071.375,1559.9,6739.45,3483.425
1032.375,1565.9,6854.45,3556.425
1001.375,1592.9,6835.45,3492.425
