UV1,UV2,VIS,NIR
393.77500000000003,428.22499999999997,3941.2916666666665,1535.4916666666668
357.10833333333335,451.89166666666665,3993.2916666666665,1658.4916666666668
335.44166666666666,413.22499999999997,4003.625,1682.4916666666668
389.10833333333335,416.22499999999997,4074.9583333333335,1718.825
356.44166666666666,437.89166666666665,4112.291666666667,1703.4916666666668
364.10833333333335,441.89166666666665,4106.291666666667,1731.4916666666668
361.10833333333335,455.22499999999997,4140.958333333333,1747.4916666666668
368.10833333333335,420.55833333333334,4195.625,1768.1583333333335
347.10833333333335,445.89166666666665,4228.625,1781.825
357.77500000000003,478.89166666666665,4282.958333333333,1754.4916666666668
348.77500000000003,467.55833333333334,4295.291666666667,1763.825
387.77500000000003,460.22499999999997,4375.291666666667,1797.825
336.44166666666666,469.55833333333334,4353.958333333333,1772.1583333333335
369.77500000000003,498.8916666666667,4446.958333333333,1781.1583333333335
344.44166666666666,476.55833333333334,4413.958333333333,1799.4916666666668
365.44166666666666,510.2250000000001,4566.625,1762.4916666666668
350.44166666666666,455.22499999999997,4529.958333333333,1757.1583333333335
363.44166666666666,478.55833333333334,4615.625,1796.4916666666668
372.77500000000003,484.55833333333334,4606.291666666667,1790.825
369.44166666666666,459.55833333333334,4687.958333333333,1773.1583333333335
339.77500000000003,452.22499999999997,4599.291666666667,1786.1583333333335
357.10833333333335,502.55833333333334,4728.625,1805.825
361.44166666666666,463.22499999999997,4783.625,1741.825
354.44166666666666,510.2250000000001,4800.958333333333,1790.1583333333335
368.77500000000003,507.5583333333334,4886.958333333333,1827.1583333333335
363.10833333333335,491.89166666666665,4900.625,1817.825
361.10833333333335,515.225,4815.958333333333,1896.1583333333335
370.44166666666666,517.8916666666668,4725.625,1871.4916666666668
382.44166666666666,496.2250000000001,4772.958333333333,1792.4916666666668
353.44166666666666,491.89166666666665,4743.625,1826.4916666666668
345.44166666666666,493.22499999999997,4787.958333333333,1834.1583333333335
370.44166666666666,509.5583333333334,4856.958333333333,1852.1583333333335
369.77500000000003,494.89166666666665,4835.958333333333,1916.1583333333335
345.10833333333335,482.22499999999997,4940.291666666667,1841.1583333333335
343.10833333333335,509.2250000000001,5188.625,1833.4916666666668
346.10833333333335,515.8916666666668,5297.958333333333,1866.4916666666668
341.77500000000003,511.55833333333334,5284.958333333333,1868.825
366.10833333333335,523.225,5366.291666666667,1842.825
347.10833333333335,494.8916666666667,5323.291666666667,1858.4916666666668
352.10833333333335,507.8916666666667,5382.625,1907.4916666666668
347.77500000000003,518.225,5416.625,1883.4916666666668
366.10833333333335,491.55833333333334,5504.958333333333,1907.825
334.77500000000003,523.5583333333333,5547.291666666667,1918.1583333333335
370.77500000000003,539.225,5621.291666666667,1884.825
383.10833333333335,524.8916666666667,5724.625,1980.4916666666668
375.77500000000003,531.225,5744.625,1896.4916666666668
352.10833333333335,509.5583333333334,5703.291666666667,1955.825
363.44166666666666,527.8916666666668,5735.291666666667,1913.1583333333335
336.44166666666666,465.5583333333334,5798.625,1941.1583333333335
360.77500000000003,528.8916666666668,5814.958333333333,1958.825
331.77500000000003,500.8916666666667,5913.958333333333,1943.825
356.10833333333335,519.225,5956.625,1958.1583333333335
358.10833333333335,490.55833333333334,5966.625,1967.825
366.44166666666666,511.2250000000001,5960.958333333333,1960.1583333333335
338.10833333333335,474.22499999999997,5971.291666666667,1950.1583333333335
382.10833333333335,516.225,6037.291666666667,2004.825
356.44166666666666,523.5583333333334,6054.625,1951.1583333333335
402.10833333333335,491.55833333333334,6104.958333333333,2026.825
345.77500000000003,495.89166666666665,6086.958333333333,1942.1583333333335
368.10833333333335,493.2250000000001,6214.625,2009.1583333333335
368.77500000000003,498.2250000000001,6200.958333333333,1987.825
357.44166666666666,488.22499999999997,6279.291666666667,1999.1583333333335
338.10833333333335,520.8916666666668,6318.625,1973.1583333333335
372.10833333333335,523.225,6270.625,1999.825
364.44166666666666,548.225,6383.625,2006.4916666666668
394.10833333333335,504.8916666666667,6399.625,2029.825
350.77500000000003,517.8916666666668,6473.291666666667,2015.1583333333335
370.10833333333335,526.225,6558.958333333333,2032.1583333333335
332.44166666666666,532.8916666666668,6687.625,2044.825
372.10833333333335,486.22499999999997,6628.291666666667,2033.825
337.10833333333335,530.225,6667.625,2006.4916666666668
358.44166666666666,559.225,6542.625,2045.4916666666668
320.10833333333335,532.225,6555.625,2042.4916666666668
381.44166666666666,503.5583333333334,6678.958333333333,2079.491666666667
357.10833333333335,516.225,6566.625,2092.8250000000003
371.10833333333335,524.8916666666668,6623.958333333333,2123.491666666667
350.44166666666666,508.8916666666667,6573.625,2029.1583333333335
343.77500000000003,530.225,6704.958333333333,2036.825
345.10833333333335,514.225,6868.625,2094.8250000000003
374.44166666666666,523.225,6962.625,2139.1583333333333
346.77500000000003,503.5583333333334,6964.625,2085.8250000000003
374.77500000000003,546.8916666666668,7006.958333333333,2113.8250000000003
340.44166666666666,493.2250000000001,6973.625,2122.8250000000003
348.10833333333335,541.5583333333334,6973.291666666667,2148.8250000000003
345.77500000000003,534.8916666666668,6935.625,2121.1583333333333
357.77500000000003,513.5583333333334,6914.625,2151.8250000000003
360.10833333333335,565.8916666666668,6883.291666666667,2132.491666666667
341.77500000000003,528.5583333333334,6815.291666666667,2133.1583333333333
341.77500000000003,536.5583333333334,6754.958333333333,2188.491666666667
376.10833333333335,571.8916666666668,6683.625,2184.1583333333333
355.44166666666666,537.225,6664.291666666667,2158.8250000000003
336.44166666666666,563.5583333333334,6631.958333333333,2211.8250000000003
362.77500000000003,529.225,6608.958333333333,2156.1583333333333
335.10833333333335,541.5583333333334,6594.625,2196.491666666667
363.77500000000003,511.8916666666667,6588.291666666667,2179.1583333333333
370.77500000000003,543.8916666666668,6570.291666666667,2206.1583333333333
366.44166666666666,588.8916666666668,6565.625,2257.8250000000003
316.77500000000003,530.5583333333334,6589.958333333333,2242.8250000000003
316.77500000000003,542.5583333333334,6560.291666666667,2226.1583333333333
363.10833333333335,561.225,6624.625,2267.8250000000003
355.77500000000003,541.8916666666668,6550.291666666667,2239.1583333333333
351.10833333333335,529.5583333333334,6565.291666666667,2292.491666666667
336.77500000000003,559.225,6461.291666666667,2286.8250000000003
320.77500000000003,535.8916666666668,6545.291666666667,2366.8250000000003
366.44166666666666,549.8916666666668,6649.958333333333,2402.1583333333333
367.77500000000003,589.8916666666668,6536.291666666667,2434.8250000000003
366.77500000000003,535.225,6482.958333333333,2511.8250000000003
341.77500000000003,556.225,6657.958333333333,2488.1583333333333
346.44166666666666,548.8916666666668,6569.625,2496.8250000000003
370.44166666666666,550.8916666666668,6594.625,2511.1583333333333
361.77500000000003,543.5583333333334,6611.291666666667,2508.491666666667
363.77500000000003,570.5583333333334,6624.625,2472.8250000000003
366.77500000000003,558.5583333333334,6628.625,2430.1583333333333
343.10833333333335,585.5583333333334,6651.291666666667,2423.1583333333333
348.44166666666666,566.5583333333334,6614.958333333333,2453.1583333333333
362.77500000000003,572.8916666666668,6731.958333333333,2487.491666666667
370.44166666666666,602.8916666666668,6692.625,2451.1583333333333
385.77500000000003,589.8916666666668,6820.291666666667,2471.1583333333333
355.77500000000003,573.225,6764.625,2455.8250000000003
360.77500000000003,606.5583333333334,6711.958333333333,2445.491666666667
365.77500000000003,552.5583333333334,6782.291666666667,2462.491666666667
